annee;code_postal_acheteur;amm;substance;cas;quantite_substance;classification;classification_mention;achat_etranger
2017;20100;2020348;iprodione;36734-19-7;1.275;T, T+, CMR;;Non
2017;20100;2030125;deltamethrine;52918-63-5;0.12;T, T+, CMR;;Non
2017;20100;2030466;soufre triture ventile;7704-34-9;82.095;Autre;;Non
2017;20100;2040195;myclobutanil;88671-89-0;3.24;T, T+, CMR;;Non
2017;20100;2060050;metrafenone;220899-03-6;7.5;N Organique;;Non
2017;20100;2060086;pyraclostrobine;175013-18-0;0.126;T, T+, CMR;;Non
2017;20100;2060098;spinosad;168316-95-8;1.44;N Organique;;Non
2017;20100;2070133;napropamide;15299-99-7;13.5;N Organique;;Non
2017;20100;2080018;acetamipride;135410-20-7;0.004;N Organique;;Non
2017;20100;2080029;penoxsulame;219714-96-2;0.24;N Organique;;Non
2017;20100;2080062;benalaxyl-m;98243-83-5;2.4;N Organique;;Non
2017;20100;2080062;mancozebe;8018-01-7;39.0;T, T+, CMR;;Non
2017;20100;2080063;benalaxyl-m;98243-83-5;1.2;N Organique;;Non
2017;20100;2080063;folpel;133-07-3;15.36;T, T+, CMR;;Non
2017;20100;2080099;mancozebe;8018-01-7;36.0;T, T+, CMR;;Non
2017;20100;2080099;mandipropamide;374726-62-2;3.0;N Organique;;Non
2017;20100;2090001;proquinazid;189278-12-4;1.2;T, T+, CMR;;Non
2017;20100;2090070;quinoclamine;2797-51-5;1.875;T, T+, CMR;;Non
2017;20100;2090119;cuivre du sulfate tribasique;12527-76-3;112.1;N minéral;;Non
2017;20100;2090127;huile essentielle d'orange douce;8028-48-6;1.5;N Organique;;Non
2017;20100;2090128;propiconazole;60207-90-1;1.56;N Organique;;Non
2017;20100;2090164;glyphosate;1071-83-6;54.0;N Organique;;Non
2017;20100;2090178;tebuconazole;107534-96-3;0.000375;T, T+, CMR;;Non
2017;20100;2090178;trifloxystrobine;141517-21-7;0.000375;N Organique;;Non
2017;20100;2100001;glyphosate;1071-83-6;36.54;N Organique;;Non
2017;20100;2100001;pyraflufen-ethyl;129630-19-9;0.2394;N Organique;;Non
2017;20100;2100098;glyphosate;1071-83-6;7.2;N Organique;;Non
2017;20100;2100114;cyprodinyl;121552-61-2;0.75;N Organique;;Non
2017;20100;2100114;fludioxonil;131341-86-1;0.5;N Organique;;Non
2017;20100;2100181;fluopicolide;239110-15-7;8.5248;N Organique;;Non
2017;20100;2100181;fosetyl-aluminium;39148-24-8;128.0064;Autre;;Non
2017;20100;2110115;cypermethrine;52315-07-8;3.6;N Organique;;Non
2017;20100;2120086;chlorpyriphos-methyl;5598-13-0;41.625;N Organique;;Non
2017;20100;2120133;fluroxypyr;69377-81-7;0.3;N Organique;;Non
2017;20100;2120133;triclopyr;55335-06-3;0.9;N Organique;;Non
2017;20100;2130040;2,4-d;94-75-7;0.2;N Organique;;Non
2017;20100;2130152;fluopyram;658066-35-4;3.75;N Organique;;Non
2017;20100;2130152;trifloxystrobine;141517-21-7;3.75;N Organique;;Non
2017;20100;2140215;(z)-9-dodecenylacetate;16974-11-1;1.356;N Organique;;Non
2017;20100;2140215;e7,z9-dodecadienylacetate;54364-62-4;1.302;N Organique;;Non
2017;20100;2150387;ametoctradine;865318-97-4;7.5;Autre;;Non
2017;20100;2150387;dimethomorphe;110488-70-5;5.625;N Organique;;Non
2017;20100;2160395;fenbuconazole;114369-43-6;0.5;N Organique;;Non
2017;20100;2160395;tetraconazole;112281-77-3;0.5;N Organique;;Non
2017;20100;5100219;soufre sublime;7704-34-9;28759.5;Autre;;Non
2017;20100;7700216;soufre pour pulverisation (micronise);7704-34-9;8934.75;Autre;;Non
2017;20100;8400528;isoxaben;82558-50-7;3.75;N Organique;;Non
2017;20100;8700102;benalaxyl;71626-11-4;3.6;N Organique;;Non
2017;20100;8700102;folpel;133-07-3;23.1;T, T+, CMR;;Non
2017;20100;9000184;2,4-mcpa;94-74-6;6.0;N Organique;;Non
2017;20100;9000184;clopyralid (sous forme de sel de monoethanolamine);57754-85-5;0.6;Autre;;Non
2017;20100;9000184;fluroxypyr;69377-81-7;1.2;N Organique;;Non
2017;20100;9000222;soufre;7704-34-9;1911.0;Autre;;Non
2017;20100;9000471;glufosinate ammonium;77182-82-2;8.25;T, T+, CMR;;Non
2017;20100;9000490;cycloxydime;101205-02-1;1.0;T, T+, CMR;;Non
2017;20100;9100296;2,4-d;94-75-7;30.0;N Organique;;Non
2017;20100;9200293;glyphosate;1071-83-6;93.6;N Organique;;Non
2017;20100;9200392;2,4-mcpa;94-74-6;0.6;N Organique;;Non
2017;20100;9200392;clopyralid (sous forme de sel de monoethanolamine);57754-85-5;0.06;Autre;;Non
2017;20100;9200392;fluroxypyr;69377-81-7;0.12;N Organique;;Non
2017;20100;9300257;tebuconazole;107534-96-3;9.5;T, T+, CMR;;Non
2017;20100;9500040;quizalofop-p-ethyl;100646-51-3;0.5;N Organique;;Non
2017;20100;9500452;cuivre du sulfate de cuivre;8011-63-0;612.0;N minéral;;Non
2017;20100;9500595;2,4-d;94-75-7;2.1;N Organique;;Non
2017;20100;9500595;2,4-mcpa;94-74-6;2.45;N Organique;;Non
2017;20100;9500595;clopyralid;1702-17-6;0.49;Autre;;Non
2017;20100;9600368;fosetyl-aluminium;39148-24-8;211.95;Autre;;Non
2017;20100;9600368;metirame;9006-42-2;130.05;N Organique;;Non
2017;20100;9700070;flazasulfuron;104040-78-0;1.25;N Organique;;Non
2017;20100;9800420;spiroxamine;118134-30-8;22.5;N Organique;;Non
2017;20100;9800474;cuivre du sulfate de cuivre;8011-63-0;72.0;N minéral;;Non
2017;20100;9900227;cuivre de l'hydroxyde de cuivre;20427-59-2;30.0;T, T+, CMR;;Non
2017;20100;9900242;mancozebe;8018-01-7;30.0;T, T+, CMR;;Non
2017;20110;2000018;soufre pour pulverisation (micronise);7704-34-9;576.0;Autre;;Non
2017;20110;2000476;hypochlorite de sodium;7681-52-9;313.2;N minéral;;Non
2017;20110;2010513;bacillus thuringiensis ssp kurstaki;68038-71-1;;Autre;;Non
2017;20110;2090116;glyphosate;1071-83-6;7.2;N Organique;;Non
2017;20110;2100122;chlorantraniliprole;500008-45-7;0.945;N Organique;;Non
2017;20110;2110005;fluazinam;79622-59-6;2.5;T, T+, CMR;;Non
2017;20110;2110143;metribuzine;21087-64-9;0.6;N Organique;;Non
2017;20110;2140056;cymoxanil;57966-95-7;0.9;T, T+, CMR;;Non
2017;20110;2140056;mancozebe;8018-01-7;13.6;T, T+, CMR;;Non
2017;20110;2140215;(z)-9-dodecenylacetate;16974-11-1;1.7515;N Organique;;Non
2017;20110;2140215;e7,z9-dodecadienylacetate;54364-62-4;1.68175;N Organique;;Non
2017;20110;9000184;2,4-mcpa;94-74-6;6.0;N Organique;;Non
2017;20110;9000184;clopyralid (sous forme de sel de monoethanolamine);57754-85-5;0.6;Autre;;Non
2017;20110;9000184;fluroxypyr;69377-81-7;1.2;N Organique;;Non
2017;20110;9000222;soufre;7704-34-9;441.0;Autre;;Non
2017;20110;9200482;bacillus thuringiensis ssp kurstaki souche sa-11;68038-71-1;;Autre;;Non
2017;20110;9600025;fosetyl-aluminium;39148-24-8;4.8;Autre;;Non
2017;20110;9600199;fosthiazate;98886-44-3;2.0;T, T+, CMR;;Non
2017;20110;9800201;2,4-mcpa;94-74-6;6.75;N Organique;;Non
2017;20110;9800201;dichlorprop-p;15165-67-0;6.75;Autre;;Non
2017;20110;9800201;glyphosate;1071-83-6;9.0;N Organique;;Non
2017;20111;2030332;2,4-d;94-75-7;4.8;N Organique;;Non
2017;20111;2030332;dichlorprop-p;15165-67-0;2.4;Autre;;Non
2017;20111;9800201;2,4-mcpa;94-74-6;2.7;N Organique;;Non
2017;20111;9800201;dichlorprop-p;15165-67-0;2.7;Autre;;Non
2017;20111;9800201;glyphosate;1071-83-6;3.6;N Organique;;Non
2017;20112;2090116;glyphosate;1071-83-6;14.4;N Organique;;Non
2017;20113;2090116;glyphosate;1071-83-6;1.8;N Organique;;Non
2017;20114;2000018;soufre pour pulverisation (micronise);7704-34-9;800.0;Autre;;Non
2017;20114;2000517;cuivre de l'hydroxyde de cuivre;20427-59-2;327.6;T, T+, CMR;;Non
2017;20114;2060034;kaolin;1332-58-7;3372.5;Autre;;Non
2017;20114;2070133;napropamide;15299-99-7;6.75;N Organique;;Non
2017;20114;2090119;cuivre du sulfate tribasique;12527-76-3;9.5;N minéral;;Non
2017;20114;2090127;huile essentielle d'orange douce;8028-48-6;1.2;N Organique;;Non
2017;20114;2120086;chlorpyriphos-methyl;5598-13-0;1.125;N Organique;;Non
2017;20114;2140085;abamectine;71751-41-2;0.09;T, T+, CMR;;Non
2017;20114;5100219;soufre sublime;7704-34-9;1188.0;Autre;;Non
2017;20114;8400528;isoxaben;82558-50-7;1.875;N Organique;;Non
2017;20114;9000222;soufre;7704-34-9;35.0;Autre;;Non
2017;20114;9300504;huile de vaseline;8042-47-5;16.34;Autre;;Non
2017;20114;9800474;cuivre du sulfate de cuivre;8011-63-0;105.0;N minéral;;Non
2017;20114;9900227;cuivre de l'hydroxyde de cuivre;20427-59-2;16.0;T, T+, CMR;;Non
2017;20115;2090116;glyphosate;1071-83-6;7.2;N Organique;;Non
2017;20117;2000018;soufre pour pulverisation (micronise);7704-34-9;16.0;Autre;;Non
2017;20117;2030332;2,4-d;94-75-7;2.4;N Organique;;Non
2017;20117;2030332;dichlorprop-p;15165-67-0;1.2;Autre;;Non
2017;20117;2100218;quinoxyfene;124495-18-7;3.99;N Organique;;Non
2017;20117;2100218;soufre;7704-34-9;456.0;Autre;;Non
2017;20117;2120030;(z)-9-dodecenylacetate;16974-11-1;189.945;N Organique;;Non
2017;20117;2120030;e7,z9-dodecadienylacetate;54364-62-4;189.945;N Organique;;Non
2017;20117;2120086;chlorpyriphos-methyl;5598-13-0;34.875;N Organique;;Non
2017;20117;2130054;propiconazole;60207-90-1;0.486;N Organique;;Non
2017;20117;2150790;phosphate ferrique;10045-86-0;0.02;Autre;;Non
2017;20117;9300309;zetacypermethrine;52315-07-8;1.2;T, T+, CMR;;Non
2017;20117;9300504;huile de vaseline;8042-47-5;228.76;Autre;;Non
2017;20117;9400280;flumioxazine;103361-09-7;5.0;T, T+, CMR;;Non
2017;20117;9600368;fosetyl-aluminium;39148-24-8;491.724;Autre;;Non
2017;20117;9600368;metirame;9006-42-2;301.716;N Organique;;Non
2017;20117;9800201;2,4-mcpa;94-74-6;1.08;N Organique;;Non
2017;20117;9800201;dichlorprop-p;15165-67-0;1.08;Autre;;Non
2017;20117;9800201;glyphosate;1071-83-6;1.44;N Organique;;Non
2017;20118;2030292;oxyfluorfene;42874-03-3;0.2;T, T+, CMR;;Non
2017;20118;2030292;propyzamide;23950-58-5;0.56;T, T+, CMR;;Non
2017;20118;2090138;pendimethaline;40487-42-1;0.09;N Organique;;Non
2017;20118;8500194;tau-fluvalinate;102851-06-9;1.68;N Organique;;Non
2017;20118;9800201;2,4-mcpa;94-74-6;3.78;N Organique;;Non
2017;20118;9800201;dichlorprop-p;15165-67-0;3.78;Autre;;Non
2017;20118;9800201;glyphosate;1071-83-6;5.04;N Organique;;Non
2017;20119;9900417;chlorure d'alkyl dimethyl benzyl ammonium;68424-85-1;1.125;Autre;;Non
2017;20119;9900417;esters de phosphate d'alcools gras polyoxyalkyles;68649-29-6;1.125;Autre;;Non
2017;20121;2100165;acetamipride;135410-20-7;0.0012;N Organique;;Non
2017;20121;2100165;triticonazole;131983-72-7;0.0036;N Organique;;Non
2017;20121;2120018;glyphosate;1071-83-6;0.384;N Organique;;Non
2017;20123;2010130;cuivre de l'oxyde cuivreux;1317-39-1;60.0;N minéral;;Non
2017;20123;2090082;imidaclopride;138261-41-3;0.2;N Organique;;Non
2017;20123;2090138;pendimethaline;40487-42-1;0.99;N Organique;;Non
2017;20123;2110006;cuivre du sulfate de cuivre;8011-63-0;4.0;N minéral;;Non
2017;20123;2120035;glyphosate;1071-83-6;2.4;N Organique;;Non
2017;20123;8500194;tau-fluvalinate;102851-06-9;0.48;N Organique;;Non
2017;20123;9300504;huile de vaseline;8042-47-5;8.17;Autre;;Non
2017;20123;9400484;cuivre du sulfate de cuivre;8011-63-0;11.34;N minéral;;Non
2017;20123;9400484;cymoxanil;57966-95-7;2.1609;T, T+, CMR;;Non
2017;20123;9400484;mancozebe;8018-01-7;7.245;T, T+, CMR;;Non
2017;20123;9700070;flazasulfuron;104040-78-0;0.25;N Organique;;Non
2017;20123;9800514;flazasulfuron;104040-78-0;0.0125;N Organique;;Non
2017;20123;9900227;cuivre de l'hydroxyde de cuivre;20427-59-2;104.0;T, T+, CMR;;Non
2017;20124;2110154;2,4-mcpa;94-74-6;5.1;N Organique;;Non
2017;20124;2110154;dicamba;1918-00-9;0.45;N Organique;;Non
2017;20129;2040195;myclobutanil;88671-89-0;0.135;T, T+, CMR;;Non
2017;20129;2050046;flonicamide;158062-67-0;3.0;Autre;;Non
2017;20129;2060084;boscalid;188425-85-6;1.602;N Organique;;Non
2017;20129;2060084;pyraclostrobine;175013-18-0;0.402;T, T+, CMR;;Non
2017;20129;2060098;spinosad;168316-95-8;3.6;N Organique;;Non
2017;20129;2060113;bifenazate;149877-41-8;0.72;N Organique;;Non
2017;20129;2060133;thiaclopride;111988-49-9;0.48;T, T+, CMR;;Non
2017;20129;2070107;fosetyl;15845-66-6;5.27;Autre;;Non
2017;20129;2070107;propamocarbe;25606-41-1;9.01;Autre;;Non
2017;20129;2080101;acetamipride;135410-20-7;0.4;N Organique;;Non
2017;20129;2090005;iprodione;36734-19-7;2.25;T, T+, CMR;;Non
2017;20129;2090127;huile essentielle d'orange douce;8028-48-6;0.6;N Organique;;Non
2017;20129;2100231;emamectine benzoate;155569-91-8;0.209;T, T+, CMR;;Non
2017;20129;2110078;chlorpyriphos-methyl;5598-13-0;6.0;N Organique;;Non
2017;20129;2110078;cypermethrine;52315-07-8;0.6;N Organique;;Non
2017;20129;2110086;spirotetramat;203313-25-1;0.5;T, T+, CMR;;Non
2017;20129;2120008;glyphosate;1071-83-6;0.36;N Organique;;Non
2017;20129;2120087;spinetoram;935545-74-7;0.25;N Organique;;Non
2017;20129;2130079;cyflufenamid;180409-60-3;0.05;N Organique;;Non
2017;20129;2130092;spiromesifen;283594-90-1;2.64;Autre;;Non
2017;20129;2140085;abamectine;71751-41-2;0.396;T, T+, CMR;;Non
2017;20129;2140121;acide pelargonique;112-05-0;0.216207;Autre;;Non
2017;20129;7500518;metam-sodium;137-42-8;428.4;N Organique;;Non
2017;20129;7600008;bupirimate;41483-43-6;6.75;N Organique;;Non
2017;20129;7800132;ethephon;16672-87-0;4.8;T, T+, CMR;;Non
2017;20129;8700304;metaldehyde;108-62-3;0.25;Autre;;Non
2017;20129;9000222;soufre;7704-34-9;7.0;Autre;;Non
2017;20129;9000471;glufosinate ammonium;77182-82-2;6.0;T, T+, CMR;;Non
2017;20129;9200159;pyrimethanil;53112-28-0;2.0;N Organique;;Non
2017;20129;9500432;acrinathrine;101007-06-1;0.75;N Organique;;Non
2017;20129;9600025;fosetyl-aluminium;39148-24-8;4.8;Autre;;Non
2017;20129;9700027;hexythiazox;78587-05-0;0.85;N Organique;;Non
2017;20129;9700332;azoxystrobine;131860-33-8;1.0;T, T+, CMR;;Non
2017;20129;9800201;2,4-mcpa;94-74-6;1.62;N Organique;;Non
2017;20129;9800201;dichlorprop-p;15165-67-0;1.62;Autre;;Non
2017;20129;9800201;glyphosate;1071-83-6;2.16;N Organique;;Non
2017;20129;9800289;metalaxyl-m;70630-17-0;0.9304;Autre;;Non
2017;20130;2060098;spinosad;168316-95-8;1.2;N Organique;;Non
2017;20130;2060130;spinosad;168316-95-8;0.00168;N Organique;;Non
2017;20130;2080038;pyrethrines;8003-34-7;0.372;N Organique;;Non
2017;20130;2090116;glyphosate;1071-83-6;7.2;N Organique;;Non
2017;20130;2090127;huile essentielle d'orange douce;8028-48-6;1.2;N Organique;;Non
2017;20130;2090134;cuivre de l'hydroxyde de cuivre;20427-59-2;20.0;T, T+, CMR;;Non
2017;20130;2130277;soufre;7704-34-9;368.0;Autre;;Non
2017;20130;7600310;soufre triture;7704-34-9;194.0;Autre;;Non
2017;20130;9500452;cuivre du sulfate de cuivre;8011-63-0;12.0;N minéral;;Non
2017;20130;9800201;2,4-mcpa;94-74-6;0.27;N Organique;;Non
2017;20130;9800201;dichlorprop-p;15165-67-0;0.27;Autre;;Non
2017;20130;9800201;glyphosate;1071-83-6;0.36;N Organique;;Non
2017;20130;9800474;cuivre du sulfate de cuivre;8011-63-0;3.0;N minéral;;Non
2017;20133;2030332;2,4-d;94-75-7;1.2;N Organique;;Non
2017;20133;2030332;dichlorprop-p;15165-67-0;0.6;Autre;;Non
2017;20135;2010509;cuivre du sulfate de cuivre;8011-63-0;0.08;N minéral;;Non
2017;20136;2060050;metrafenone;220899-03-6;0.065;N Organique;;Non
2017;20136;2160395;fenbuconazole;114369-43-6;0.02;N Organique;;Non
2017;20136;2160395;tetraconazole;112281-77-3;0.02;N Organique;;Non
2017;20136;5100219;soufre sublime;7704-34-9;49.5;Autre;;Non
2017;20136;7700216;soufre pour pulverisation (micronise);7704-34-9;10.6095;Autre;;Non
2017;20136;9200293;glyphosate;1071-83-6;0.72;N Organique;;Non
2017;20136;9700065;quinoxyfene;124495-18-7;0.05;N Organique;;Non
2017;20136;9800474;cuivre du sulfate de cuivre;8011-63-0;0.6;N minéral;;Non
2017;20136;9900037;trifloxystrobine;141517-21-7;0.015;N Organique;;Non
2017;20136;9900227;cuivre de l'hydroxyde de cuivre;20427-59-2;1.824;T, T+, CMR;;Non
2017;20137;2000018;soufre pour pulverisation (micronise);7704-34-9;1088.0;Autre;;Non
2017;20137;2000476;hypochlorite de sodium;7681-52-9;132.24;N minéral;;Non
2017;20137;2010023;deltamethrine;52918-63-5;0.045;T, T+, CMR;;Non
2017;20137;2010513;bacillus thuringiensis ssp kurstaki;68038-71-1;;Autre;;Non
2017;20137;2010537;carfentrazone ethyl;128639-02-1;0.04;N Organique;;Non
2017;20137;2020219;fenoxaprop-p-ethyl;71283-80-2;0.276;N Organique;;Non
2017;20137;2020238;pendimethaline;40487-42-1;22.4;N Organique;;Non
2017;20137;2020241;bacillus thuringiensis serotype h 7;68038-71-1;;Autre;;Non
2017;20137;2030332;2,4-d;94-75-7;1.2;N Organique;;Non
2017;20137;2030332;dichlorprop-p;15165-67-0;0.6;Autre;;Non
2017;20137;2040195;myclobutanil;88671-89-0;4.05;T, T+, CMR;;Non
2017;20137;2060050;metrafenone;220899-03-6;12.0;N Organique;;Non
2017;20137;2060098;spinosad;168316-95-8;2.4;N Organique;;Non
2017;20137;2070133;napropamide;15299-99-7;22.5;N Organique;;Non
2017;20137;2080038;pyrethrines;8003-34-7;0.093;N Organique;;Non
2017;20137;2080062;benalaxyl-m;98243-83-5;6.0;N Organique;;Non
2017;20137;2080062;mancozebe;8018-01-7;97.5;T, T+, CMR;;Non
2017;20137;2080099;mancozebe;8018-01-7;102.0;T, T+, CMR;;Non
2017;20137;2080099;mandipropamide;374726-62-2;8.5;N Organique;;Non
2017;20137;2080105;glyphosate;1071-83-6;41.4;N Organique;;Non
2017;20137;2080129;meptyldinocap;131-72-6;26.25;N Organique;;Non
2017;20137;2090080;sulcotrione;99105-77-8;1.5;T, T+, CMR;;Non
2017;20137;2090082;imidaclopride;138261-41-3;12.6;N Organique;;Non
2017;20137;2090091;thiamethoxam;153719-23-4;0.5;N Organique;;Non
2017;20137;2090119;cuivre du sulfate tribasique;12527-76-3;17.1;N minéral;;Non
2017;20137;2090138;pendimethaline;40487-42-1;2.2;N Organique;;Non
2017;20137;2100001;glyphosate;1071-83-6;35.235;N Organique;;Non
2017;20137;2100001;pyraflufen-ethyl;129630-19-9;0.23085;N Organique;;Non
2017;20137;2100181;fluopicolide;239110-15-7;7.992;N Organique;;Non
2017;20137;2100181;fosetyl-aluminium;39148-24-8;120.006;Autre;;Non
2017;20137;2110073;indoxacarbe;173584-44-6;1.2;T, T+, CMR;;Non
2017;20137;2110086;spirotetramat;203313-25-1;1.0;T, T+, CMR;;Non
2017;20137;2120086;chlorpyriphos-methyl;5598-13-0;31.5;N Organique;;Non
2017;20137;2130152;fluopyram;658066-35-4;3.5;N Organique;;Non
2017;20137;2130152;trifloxystrobine;141517-21-7;3.5;N Organique;;Non
2017;20137;2140215;(z)-9-dodecenylacetate;16974-11-1;2.034;N Organique;;Non
