annee;code_postal_acheteur;amm;substance;cas;quantite_substance;classification;classification_mention;achat_etranger
2017;04000;2090176;glyphosate;1071-83-6;0.166;N Organique;;Non
2017;04000;2100009;thifensulfuron-methyle;79277-27-3;0.1332;N Organique;;Non
2017;04000;2100009;tribenuron-methyle;101200-48-0;0.0668;N Organique;;Non
2017;04000;2100030;phosphate ferrique;10045-86-0;3.564;Autre;;Non
2017;04000;2100065;metsulfuron-methyl;74223-64-6;0.0068;N Organique;;Non
2017;04000;2100065;thifensulfuron-methyle;79277-27-3;0.0682;N Organique;;Non
2017;04000;2100078;deltamethrine;52918-63-5;7e-06;T, T+, CMR;;Non
2017;04000;2100165;acetamipride;135410-20-7;0.01035;N Organique;;Non
2017;04000;2100165;triticonazole;131983-72-7;0.03105;N Organique;;Non
2017;04000;2100235;fenoxaprop-p-ethyl;71283-80-2;1.28;N Organique;;Non
2017;04000;2100235;iodosulfuron-methyl-sodium;144550-36-7;0.16;N Organique;;Non
2017;04000;2100235;mefenpyr-diethyl;135590-91-9;0.48;Autre;;Non
2017;04000;2110018;difenoconazole;119446-68-3;0.115;N Organique;;Non
2017;04000;2110018;fludioxonil;131341-86-1;0.115;N Organique;;Non
2017;04000;2110102;difenoconazole;119446-68-3;0.01625;N Organique;;Non
2017;04000;2110102;fludioxonil;131341-86-1;0.01625;N Organique;;Non
2017;04000;2110102;sedaxane;874967-67-6;0.0325;N Organique;;Non
2017;04000;2110115;cypermethrine;52315-07-8;0.2;N Organique;;Non
2017;04000;2110121;thiaclopride;111988-49-9;3.96;T, T+, CMR;;Non
2017;04000;2110143;metribuzine;21087-64-9;4.8;N Organique;;Non
2017;04000;2110149;huile de colza;8002-13-9;0.21632;Autre;;Non
2017;04000;2110150;huile de colza;8002-13-9;1.2432;Autre;;Non
2017;04000;2110154;2,4-mcpa;94-74-6;27.2;N Organique;;Non
2017;04000;2110154;dicamba;1918-00-9;2.4;N Organique;;Non
2017;04000;2120018;glyphosate;1071-83-6;1.512;N Organique;;Non
2017;04000;2120034;glyphosate;1071-83-6;38.4;N Organique;;Non
2017;04000;2120063;fluopicolide;239110-15-7;0.0625;N Organique;;Non
2017;04000;2120063;propamocarbe;25606-41-1;0.625;Autre;;Non
2017;04000;2120133;fluroxypyr;69377-81-7;0.201;N Organique;;Non
2017;04000;2120133;triclopyr;55335-06-3;0.603;N Organique;;Non
2017;04000;2120219;tebuconazole;107534-96-3;0.3;T, T+, CMR;;Non
2017;04000;2120219;trifloxystrobine;141517-21-7;0.15;N Organique;;Non
2017;04000;2130054;propiconazole;60207-90-1;0.972;N Organique;;Non
2017;04000;2130061;metconazole;125116-23-6;0.048;T, T+, CMR;;Non
2017;04000;2130081;metaldehyde;108-62-3;3.2;Autre;;Non
2017;04000;2130083;lambda-cyhalothrine;91465-08-6;0.1;T, T+, CMR;;Non
2017;04000;2130093;diflufenicanil;83164-33-4;0.006912;N Organique;;Non
2017;04000;2130093;glyphosate;1071-83-6;0.0432;N Organique;;Non
2017;04000;2130153;acide acetique;64-19-7;0.432;Autre;;Non
2017;04000;2130240;fosetyl-aluminium;39148-24-8;2.4;Autre;;Non
2017;04000;2140039;imidaclopride;138261-41-3;8.26;N Organique;;Non
2017;04000;2140039;prothioconazole;178928-70-6;1.18;T, T+, CMR;;Non
2017;04000;2140121;acide pelargonique;112-05-0;11.242759;Autre;;Non
2017;04000;2140166;acide decanoique;334-48-5;0.10692;Autre;;Non
2017;04000;2140166;acide octanoique;124-07-2;0.16038;Autre;;Non
2017;04000;2140207;clodinafop-propargyl;105512-06-9;1.0;N Organique;;Non
2017;04000;2140207;cloquintocet-mexyl;99607-70-2;0.25;Autre;;Non
2017;04000;2140252;phosphate ferrique;10045-86-0;1.0525;Autre;;Non
2017;04000;2140257;iodosulfuron-methyl-sodium;144550-36-7;0.08;N Organique;;Non
2017;04000;2140257;mefenpyr-diethyl;135590-91-9;1.2;Autre;;Non
2017;04000;2140257;mesosulfuron-methyl;208465-21-8;0.4;N Organique;;Non
2017;04000;2150011;tebuconazole;107534-96-3;0.00625;T, T+, CMR;;Non
2017;04000;2150012;mesotrione;104206-82-8;0.48;N Organique;;Non
2017;04000;2150790;phosphate ferrique;10045-86-0;0.1035;Autre;;Non
2017;04000;2150964;lambda-cyhalothrine;91465-08-6;0.68;T, T+, CMR;;Non
2017;04000;2159998;tebufenpyrad;119168-77-3;0.02;T, T+, CMR;;Non
2017;04000;2160479;s-metolachlore;87392-12-9;19.2;N Organique;;Non
2017;04000;5100219;soufre sublime;7704-34-9;49.5;Autre;;Non
2017;04000;7700078;diquat;85-00-7;11.0;T, T+, CMR;;Non
2017;04000;7700216;soufre pour pulverisation (micronise);7704-34-9;90.75;Autre;;Non
2017;04000;7700706;2,4-d;94-75-7;0.063;N Organique;;Non
2017;04000;7700706;dicamba;1918-00-9;0.009;N Organique;;Non
2017;04000;7800790;bromoxynil octanoate;1689-99-2;6.6;T, T+, CMR;;Non
2017;04000;7800790;dicamba;1918-00-9;1.32;N Organique;;Non
2017;04000;7800790;mecoprop (mcpp);7085-19-0;19.8;N Organique;;Non
2017;04000;8300032;2,4-d;94-75-7;0.168;N Organique;;Non
2017;04000;8400574;propyzamide;23950-58-5;76.0;T, T+, CMR;;Non
2017;04000;8600063;cuivre de l'oxyde cuivreux;1317-39-1;0.2;N minéral;;Non
2017;04000;8700020;flurochloridone;61213-25-0;7.5;T, T+, CMR;;Non
2017;04000;8800469;huile minerale paraffinique;8042-47-5;7.353;Autre;;Non
2017;04000;9000184;2,4-mcpa;94-74-6;68.0;N Organique;;Non
2017;04000;9000184;clopyralid (sous forme de sel de monoethanolamine);57754-85-5;6.8;Autre;;Non
2017;04000;9000184;fluroxypyr;69377-81-7;13.6;N Organique;;Non
2017;04000;9000197;chloridazone;1698-60-8;13.0;N Organique;;Non
2017;04000;9000490;cycloxydime;101205-02-1;1.15;T, T+, CMR;;Non
2017;04000;9000678;difenoconazole;119446-68-3;2.25;N Organique;;Non
2017;04000;9000678;propiconazole;60207-90-1;2.25;N Organique;;Non
2017;04000;9100418;nicosulfuron;111991-09-4;1.4;N Organique;;Non
2017;04000;9200073;triflusulfuron-methyl;126535-15-7;0.2;T, T+, CMR;;Non
2017;04000;9200091;imidaclopride;138261-41-3;0.21;N Organique;;Non
2017;04000;9200135;cypermethrine;52315-07-8;0.001;N Organique;;Non
2017;04000;9300111;pyrethrines;8003-34-7;0.28;N Organique;;Non
2017;04000;9300241;glyphosate;1071-83-6;2.295;N Organique;;Non
2017;04000;9300487;difenoconazole;119446-68-3;1.0;N Organique;;Non
2017;04000;9300487;fenpropidine;67306-00-7;3.75;N Organique;;Non
2017;04000;9400052;clethodime;99129-21-2;2.4;N Organique;;Non
2017;04000;9500135;metaldehyde;108-62-3;0.495;Autre;;Non
2017;04000;9500147;soufre pour pulverisation (micronise);7704-34-9;5.44;Autre;;Non
2017;04000;9500414;cypermethrine;52315-07-8;0.008;N Organique;;Non
2017;04000;9500452;cuivre du sulfate de cuivre;8011-63-0;9.0;N minéral;;Non
2017;04000;9700332;azoxystrobine;131860-33-8;0.02;T, T+, CMR;;Non
2017;04000;9700521;glyphosate;1071-83-6;1.08;N Organique;;Non
2017;04000;9800018;clomazone;81777-89-1;2.4;N Organique;;Non
2017;04000;9800018;dimethachlore;50563-36-5;15.0;N Organique;;Non
2017;04000;9800018;napropamide;15299-99-7;15.0;N Organique;;Non
2017;04000;9800096;huile minerale paraffinique;8042-47-5;2.4;Autre;;Non
2017;04000;9800098;metamitrone;41394-05-2;18.0;N Organique;;Non
2017;04000;9800244;fenhexamid;126833-17-8;0.015;N Organique;;Non
2017;04000;9800280;bacillus thuringiensis sp. tenebrionis;68038-71-1;;Autre;;Non
2017;04000;9800336;lambda-cyhalothrine;91465-08-6;0.1;T, T+, CMR;;Non
2017;04000;9800474;cuivre du sulfate de cuivre;8011-63-0;9.0;N minéral;;Non
2017;04000;9800477;bentazone;25057-89-0;19.2;N Organique;;Non
2017;04000;9800477;dicamba;1918-00-9;5.4;N Organique;;Non
2017;04000;9800481;fleur de chaux (chaux eteinte);1305-62-0;9.75;Autre;;Non
2017;04000;9900119;isoxaben;82558-50-7;0.002756;N Organique;;Non
2017;04000;9900119;oryzalin;19044-88-3;0.011448;T, T+, CMR;;Non
2017;04000;9900257;cuivre du sulfate de cuivre;8011-63-0;34.4;N minéral;;Non
2017;04000;9900282;cuivre de l'oxychlorure de cuivre;1332-40-7;0.75075;T, T+, CMR;;Non
2017;04100;2000044;fluazifop-p-butyl;79241-46-6;13.125;T, T+, CMR;;Non
2017;04100;2000071;2,4-d;94-75-7;0.3675;N Organique;;Non
2017;04100;2000071;dicamba;1918-00-9;0.0525;N Organique;;Non
2017;04100;2000071;sulfate de fer (sulfate ferreux heptahydrate);7782-63-0;14.07525;Autre;;Non
2017;04100;2000125;cuivre du sulfate de cuivre;8011-63-0;0.7;N minéral;;Non
2017;04100;2000316;esfenvalerate;66230-04-4;0.45;T, T+, CMR;;Non
2017;04100;2000327;carfentrazone ethyl;128639-02-1;4.2;N Organique;;Non
2017;04100;2000333;epoxiconazole;133855-98-8;0.005;T, T+, CMR;;Non
2017;04100;2000333;pyraclostrobine;175013-18-0;0.0133;T, T+, CMR;;Non
2017;04100;2000510;fer sous forme de sulfate de fer;7720-78-7;1.6;Autre;;Non
2017;04100;2000536;1-dodecanol;112-53-8;4.84704;N Organique;;Non
2017;04100;2000536;1-tetradecanol;112-72-1;1.12464;N Organique;;Non
2017;04100;2000536;e8,e10-dodecadiene-1-ol;33956-49-9;8.30016;N Organique;;Non
2017;04100;2010023;deltamethrine;52918-63-5;1.11;T, T+, CMR;;Non
2017;04100;2010035;2,4-mcpa;94-74-6;0.45;N Organique;;Non
2017;04100;2010035;dichlorprop-p;15165-67-0;0.225;Autre;;Non
2017;04100;2010035;mecoprop-p (mcpp-p);16484-77-8;0.225;N Organique;;Non
2017;04100;2010130;cuivre de l'oxyde cuivreux;1317-39-1;30.0;N minéral;;Non
2017;04100;2010280;metconazole;125116-23-6;4.5;T, T+, CMR;;Non
2017;04100;2010410;soufre pour pulverisation (micronise);7704-34-9;8.4;Autre;;Non
2017;04100;2010415;glyphosate;1071-83-6;9.0;N Organique;;Non
2017;04100;2010509;cuivre du sulfate de cuivre;8011-63-0;4.64;N minéral;;Non
2017;04100;2010513;bacillus thuringiensis ssp kurstaki;68038-71-1;;Autre;;Non
2017;04100;2010531;benoxacor;98730-04-2;1.8;Autre;;Non
2017;04100;2010531;s-metolachlore;87392-12-9;36.6;N Organique;;Non
2017;04100;2010643;gibberellines (a4+a7);8030-53-3;0.06;Autre;;Non
2017;04100;2020003;phosphate ferrique;10045-86-0;0.00792;Autre;;Non
2017;04100;2020047;glyphosate;1071-83-6;1.8;N Organique;;Non
2017;04100;2020145;metribuzine;21087-64-9;0.7;N Organique;;Non
2017;04100;2020241;bacillus thuringiensis serotype h 7;68038-71-1;;Autre;;Non
2017;04100;2030125;deltamethrine;52918-63-5;0.0447;T, T+, CMR;;Non
2017;04100;2030323;fludioxonil;131341-86-1;0.125;N Organique;;Non
2017;04100;2030332;2,4-d;94-75-7;0.06;N Organique;;Non
2017;04100;2030332;dichlorprop-p;15165-67-0;0.03;Autre;;Non
2017;04100;2030404;pendimethaline;40487-42-1;4.0;N Organique;;Non
2017;04100;2040195;myclobutanil;88671-89-0;0.54;T, T+, CMR;;Non
2017;04100;2040310;prochloraze;67747-09-5;1.3355;N Organique;;Non
2017;04100;2040310;tebuconazole;107534-96-3;0.6625;T, T+, CMR;;Non
2017;04100;2050046;flonicamide;158062-67-0;14.5;Autre;;Non
2017;04100;2050145;diflufenicanil;83164-33-4;0.0076;N Organique;;Non
2017;04100;2050145;glyphosate;1071-83-6;0.0475;N Organique;;Non
2017;04100;2050146;diflufenicanil;83164-33-4;0.052;N Organique;;Non
2017;04100;2050146;glyphosate;1071-83-6;0.325;N Organique;;Non
2017;04100;2060002;difenoconazole;119446-68-3;4.5;N Organique;;Non
2017;04100;2060050;metrafenone;220899-03-6;1.0;N Organique;;Non
2017;04100;2060084;boscalid;188425-85-6;1.068;N Organique;;Non
2017;04100;2060084;pyraclostrobine;175013-18-0;0.268;T, T+, CMR;;Non
2017;04100;2060098;spinosad;168316-95-8;1.2;N Organique;;Non
2017;04100;2060130;spinosad;168316-95-8;0.00192;N Organique;;Non
2017;04100;2060131;2,4-d;94-75-7;0.0093;N Organique;;Non
2017;04100;2060131;triclopyr;55335-06-3;0.01036;N Organique;;Non
2017;04100;2060133;thiaclopride;111988-49-9;0.96;T, T+, CMR;;Non
2017;04100;2060134;captane;133-06-2;608.0;T, T+, CMR;;Non
2017;04100;2060194;tefluthrine;79538-32-2;0.36;T, T+, CMR;;Non
2017;04100;2070107;fosetyl;15845-66-6;2.48;Autre;;Non
2017;04100;2070107;propamocarbe;25606-41-1;4.24;Autre;;Non
2017;04100;2070133;napropamide;15299-99-7;24.75;N Organique;;Non
2017;04100;2080018;acetamipride;135410-20-7;0.0765;N Organique;;Non
2017;04100;2080054;acetamipride;135410-20-7;0.000495;N Organique;;Non
2017;04100;2080070;boscalid;188425-85-6;13.86;N Organique;;Non
2017;04100;2080070;pyraclostrobine;175013-18-0;7.04;T, T+, CMR;;Non
2017;04100;2080101;acetamipride;135410-20-7;2.0;N Organique;;Non
2017;04100;2080124;metsulfuron-methyl;74223-64-6;0.048;N Organique;;Non
2017;04100;2080129;meptyldinocap;131-72-6;2.8;N Organique;;Non
2017;04100;2090016;imazamox;114311-32-9;0.668;N Organique;;Non
2017;04100;2090016;pendimethaline;40487-42-1;10.0;N Organique;;Non
2017;04100;2090019;6-benzyladenine;1214-39-7;10.0;T, T+, CMR;;Non
2017;04100;2090028;metamitrone;41394-05-2;7.0;N Organique;;Non
2017;04100;2090050;cypermethrine;52315-07-8;6.24;N Organique;;Non
2017;04100;2090060;deltamethrine;52918-63-5;0.55;T, T+, CMR;;Non
2017;04100;2090060;thiaclopride;111988-49-9;5.5;T, T+, CMR;;Non
2017;04100;2090064;imazamox;114311-32-9;0.2;N Organique;;Non
2017;04100;2090091;thiamethoxam;153719-23-4;0.5;N Organique;;Non
2017;04100;2090094;thiophanate-methyl;23564-05-8;7.06112;T, T+, CMR;;Non
2017;04100;2090115;glyphosate;1071-83-6;19.8;N Organique;;Non
2017;04100;2090127;huile essentielle d'orange douce;8028-48-6;0.3;N Organique;;Non
2017;04100;2090136;fluopicolide;239110-15-7;1.25;N Organique;;Non
2017;04100;2090136;propamocarbe;25606-41-1;12.5;Autre;;Non
2017;04100;2090146;abamectine;71751-41-2;7.5e-05;T, T+, CMR;;Non
2017;04100;2090146;pyrethrines;8003-34-7;0.001;N Organique;;Non
2017;04100;2090159;tritosulfuron;142469-14-5;0.1428;N Organique;;Non
2017;04100;2090160;glyphosate;1071-83-6;151.2;N Organique;;Non
2017;04100;2090164;glyphosate;1071-83-6;7.92;N Organique;;Non
2017;04100;2090171;dimoxystrobine;149961-52-4;6.65;T, T+, CMR;;Non
2017;04100;2090171;epoxiconazole;133855-98-8;2.5;T, T+, CMR;;Non
2017;04100;2090178;tebuconazole;107534-96-3;0.000281;T, T+, CMR;;Non
2017;04100;2090178;trifloxystrobine;141517-21-7;0.000281;N Organique;;Non
2017;04100;2100001;glyphosate;1071-83-6;7.83;N Organique;;Non
2017;04100;2100001;pyraflufen-ethyl;129630-19-9;0.0513;N Organique;;Non
2017;04100;2100004;acetamipride;135410-20-7;0.00012;N Organique;;Non
2017;04100;2100004;triticonazole;131983-72-7;0.00036;N Organique;;Non
2017;04100;2100014;metsulfuron-methyl;74223-64-6;0.0603;N Organique;;Non
2017;04100;2100014;thifensulfuron-methyle;79277-27-3;0.2997;N Organique;;Non
2017;04100;2100036;e8,e10-dodecadiene-1-ol;33956-49-9;6.996706;N Organique;;Non
2017;04100;2100078;deltamethrine;52918-63-5;5.6e-05;T, T+, CMR;;Non
2017;04100;2100108;prothioconazole;178928-70-6;1.25;T, T+, CMR;;Non
2017;04100;2100108;tebuconazole;107534-96-3;1.25;T, T+, CMR;;Non
2017;04100;2100110;cyprodinyl;121552-61-2;0.16;N Organique;;Non
2017;04100;2100110;fludioxonil;131341-86-1;0.08;N Organique;;Non
2017;04100;2100110;tebuconazole;107534-96-3;0.096;T, T+, CMR;;Non
2017;04100;2100121;chlorantraniliprole;500008-45-7;4.47;N Organique;;Non
2017;04100;2100138;cloquintocet-mexyl;99607-70-2;0.375;Autre;;Non
2017;04100;2100138;pinoxaden;243973-20-8;1.5;T, T+, CMR;;Non
2017;04100;2100140;clodinafop-propargyl;105512-06-9;0.25;N Organique;;Non
2017;04100;2100140;cloquintocet-mexyl;99607-70-2;0.0625;Autre;;Non
2017;04100;2100140;pinoxaden;243973-20-8;0.25;T, T+, CMR;;Non
2017;04100;2100165;acetamipride;135410-20-7;0.0086;N Organique;;Non
2017;04100;2100165;triticonazole;131983-72-7;0.0258;N Organique;;Non
2017;04100;2100231;emamectine benzoate;155569-91-8;0.931;T, T+, CMR;;Non
2017;04100;2100235;fenoxaprop-p-ethyl;71283-80-2;1.28;N Organique;;Non
2017;04100;2100235;iodosulfuron-methyl-sodium;144550-36-7;0.16;N Organique;;Non
2017;04100;2100235;mefenpyr-diethyl;135590-91-9;0.48;Autre;;Non
2017;04100;2110009;huile de poisson;;4.21675;Autre;;Non
2017;04100;2110012;cyazofamide;120116-88-3;0.16;N Organique;;Non
2017;04100;2110018;difenoconazole;119446-68-3;0.8375;N Organique;;Non
2017;04100;2110018;fludioxonil;131341-86-1;0.8375;N Organique;;Non
2017;04100;2110040;bacillus subtilis;68038-70-0;0.03134;Autre;;Non
2017;04100;2110086;spirotetramat;203313-25-1;6.7;T, T+, CMR;;Non
2017;04100;2110102;difenoconazole;119446-68-3;0.04;N Organique;;Non
2017;04100;2110102;fludioxonil;131341-86-1;0.04;N Organique;;Non
2017;04100;2110102;sedaxane;874967-67-6;0.08;N Organique;;Non
2017;04100;2110115;cypermethrine;52315-07-8;0.3;N Organique;;Non
2017;04100;2110141;dimethomorphe;110488-70-5;3.6;N Organique;;Non
2017;04100;2110141;pyraclostrobine;175013-18-0;2.0;T, T+, CMR;;Non
2017;04100;2110143;metribuzine;21087-64-9;13.2;N Organique;;Non
2017;04100;2110147;fludioxonil;131341-86-1;16.0;N Organique;;Non
2017;04100;2110149;huile de colza;8002-13-9;0.04056;Autre;;Non
2017;04100;2110150;huile de colza;8002-13-9;3.84615;Autre;;Non
2017;04100;2110159;triticonazole;131983-72-7;0.0945;N Organique;;Non
2017;04100;2110180;cuivre de l'oxyde cuivreux;1317-39-1;2.25;N minéral;;Non
2017;04100;2110196;bicarbonate de potassium;298-14-6;0.34;Autre;;Non
2017;04100;2110198;glyphosate;1071-83-6;36.0;N Organique;;Non
2017;04100;2110200;ethephon;16672-87-0;7.2;T, T+, CMR;;Non
2017;04100;2120008;glyphosate;1071-83-6;1.08;N Organique;;Non
2017;04100;2120018;glyphosate;1071-83-6;1.92;N Organique;;Non
2017;04100;2120022;acetamipride;135410-20-7;5.4;N Organique;;Non
2017;04100;2120034;glyphosate;1071-83-6;98.4;N Organique;;Non
2017;04100;2120048;aminopyralid;150114-71-9;0.15;N Organique;;Non
2017;04100;2120048;triclopyr;55335-06-3;1.2;N Organique;;Non
2017;04100;2120049;clodinafop-propargyl;105512-06-9;0.48;N Organique;;Non
2017;04100;2120049;cloquintocet-mexyl;99607-70-2;0.12;Autre;;Non
2017;04100;2120081;virus de la granulose;;;Autre;;Non
2017;04100;2120086;chlorpyriphos-methyl;5598-13-0;1.125;N Organique;;Non
2017;04100;2120087;spinetoram;935545-74-7;1.25;N Organique;;Non
2017;04100;2120133;fluroxypyr;69377-81-7;0.116;N Organique;;Non
2017;04100;2120133;triclopyr;55335-06-3;0.348;N Organique;;Non
2017;04100;2120143;glyphosate;1071-83-6;144.0;N Organique;;Non
2017;04100;2120157;acide pelargonique;112-05-0;0.4896;Autre;;Non
2017;04100;2120157;glyphosate;1071-83-6;0.1728;N Organique;;Non
2017;04100;2120159;thirame;137-26-8;0.286176;N Organique;;Non
2017;04100;2120200;abamectine;71751-41-2;0.918;T, T+, CMR;;Non
2017;04100;2130038;tau-fluvalinate;102851-06-9;2.4;N Organique;;Non
2017;04100;2130040;2,4-d;94-75-7;0.096;N Organique;;Non
2017;04100;2130043;iprodione;36734-19-7;2.5;T, T+, CMR;;Non
2017;04100;2130061;metconazole;125116-23-6;0.012;T, T+, CMR;;Non
2017;04100;2130067;cyflufenamid;180409-60-3;5.8;N Organique;;Non
2017;04100;2130083;lambda-cyhalothrine;91465-08-6;1.6;T, T+, CMR;;Non
2017;04100;2130088;metaldehyde;108-62-3;0.0875;Autre;;Non
2017;04100;2130093;diflufenicanil;83164-33-4;0.001152;N Organique;;Non
2017;04100;2130093;glyphosate;1071-83-6;0.0072;N Organique;;Non
2017;04100;2130115;1,5-diaminopentane;462-94-2;0.000704;Autre;;Non
2017;04100;2130115;acetate d'ammonium;631-61-8;0.1716;Autre;;Non
2017;04100;2130115;deltamethrine;52918-63-5;0.000334;T, T+, CMR;;Non
2017;04100;2130115;trimethylamine hydrochloride;593-81-7;0.000704;Autre;;Non
2017;04100;2130132;difenoconazole;119446-68-3;3.0;N Organique;;Non
2017;04100;2130152;fluopyram;658066-35-4;2.25;N Organique;;Non
2017;04100;2130152;trifloxystrobine;141517-21-7;2.25;N Organique;;Non
2017;04100;2130153;acide acetique;64-19-7;0.288;Autre;;Non
2017;04100;2130212;phosmet;732-11-6;7.5;N Organique;;Non
2017;04100;2130240;fosetyl-aluminium;39148-24-8;2.4;Autre;;Non
2017;04100;2130251;lambda-cyhalothrine;91465-08-6;0.2;T, T+, CMR;;Non
2017;04100;2130260;6-benzyladenine;1214-39-7;1.7;T, T+, CMR;;Non
2017;04100;2130272;e8,e10-dodecadiene-1-ol;33956-49-9;0.5175;N Organique;;Non
2017;04100;2140001;acide gibberellique;77-06-5;1.6;Autre;;Non
2017;04100;2140039;imidaclopride;138261-41-3;9.94;N Organique;;Non
2017;04100;2140039;prothioconazole;178928-70-6;1.42;T, T+, CMR;;Non
2017;04100;2140084;polysulfure de calcium;1344-81-6;73.08;N Organique;;Non
2017;04100;2140085;abamectine;71751-41-2;0.108;T, T+, CMR;;Non
2017;04100;2140121;acide pelargonique;112-05-0;1.297241;Autre;;Non
2017;04100;2140134;soufre triture ventile;7704-34-9;1.4775;Autre;;Non
2017;04100;2140147;deltamethrine;52918-63-5;0.075;T, T+, CMR;;Non
2017;04100;2140166;acide decanoique;334-48-5;0.02376;Autre;;Non
2017;04100;2140166;acide octanoique;124-07-2;0.03564;Autre;;Non
2017;04100;2140168;cuivre du sulfate tribasique;12527-76-3;0.38;N minéral;;Non
2017;04100;2140207;clodinafop-propargyl;105512-06-9;2.0;N Organique;;Non
2017;04100;2140207;cloquintocet-mexyl;99607-70-2;0.5;Autre;;Non
2017;04100;2140252;phosphate ferrique;10045-86-0;0.204375;Autre;;Non
2017;04100;2140257;iodosulfuron-methyl-sodium;144550-36-7;0.04;N Organique;;Non
2017;04100;2140257;mefenpyr-diethyl;135590-91-9;0.6;Autre;;Non
2017;04100;2140257;mesosulfuron-methyl;208465-21-8;0.2;N Organique;;Non
2017;04100;2150002;metamitrone;41394-05-2;6.15;N Organique;;Non
2017;04100;2150008;prohexadione-calcium;127277-53-6;7.65;N Organique;;Non
2017;04100;2150011;tebuconazole;107534-96-3;0.01875;T, T+, CMR;;Non
2017;04100;2150059;thiamethoxam;153719-23-4;0.25;N Organique;;Non
2017;04100;2150179;e8,e10-dodecadiene-1-ol;33956-49-9;4.93126;N Organique;;Non
2017;04100;2150280;imidaclopride;138261-41-3;2.22;N Organique;;Non
2017;04100;2150417;bacillus thuringiensis ssp kurstaki;68038-71-1;0.1026;Autre;;Non
2017;04100;2150790;phosphate ferrique;10045-86-0;0.2415;Autre;;Non
2017;04100;2150964;lambda-cyhalothrine;91465-08-6;2.76;T, T+, CMR;;Non
2017;04100;2159998;tebufenpyrad;119168-77-3;0.014;T, T+, CMR;;Non
2017;04100;2160008;fluopyram;658066-35-4;1.0;N Organique;;Non
2017;04100;2160008;tebuconazole;107534-96-3;1.0;T, T+, CMR;;Non
2017;04100;2160115;acide pelargonique;112-05-0;0.112184;Autre;;Non
2017;04100;2160226;phosphate ferrique;10045-86-0;5.85;Autre;;Non
