annee;code_postal_acheteur;amm;substance;cas;quantite_substance;classification;classification_mention;achat_etranger
2015;20000;2090063;tebuconazole;107534-96-3;0.16;T, T+, CMR;;Non
2015;20000;2090063;trifloxystrobine;141517-21-7;0.08;N Organique;;Non
2015;20000;2090119;cuivre du sulfate tribasique;12527-76-3;47.5;N minéral;;Non
2015;20000;2090123;acide pelargonique;112-05-0;0.9335;Autre;;Non
2015;20000;2090123;hydrazide maleique;123-33-1;0.15;Autre;;Non
2015;20000;2090199;huile de colza;8002-13-9;0.8253;Autre;;Non
2015;20000;2090199;pyrethrines;8003-34-7;0.00459;N Organique;;Non
2015;20000;2100095;glyphosate;1071-83-6;525.6;N Organique;;Non
2015;20000;2100098;glyphosate;1071-83-6;266.4;N Organique;;Non
2015;20000;2100111;mesotrione;104206-82-8;0.375;N Organique;;Non
2015;20000;2100111;nicosulfuron;111991-09-4;0.15;N Organique;;Non
2015;20000;2100231;emamectine benzoate;155569-91-8;0.95;T, T+, CMR;;Non
2015;20000;2110059;bicarbonate de potassium;298-14-6;8.5;Autre;;Non
2015;20000;2110101;pyraflufen-ethyl;129630-19-9;0.265;N Organique;;Non
2015;20000;2110141;dimethomorphe;110488-70-5;1.44;N Organique;;Non
2015;20000;2110141;pyraclostrobine;175013-18-0;0.8;T, T+, CMR;;Non
2015;20000;2120089;diflufenicanil;83164-33-4;0.135;N Organique;;Non
2015;20000;2120089;glyphosate;1071-83-6;1.08;N Organique;;Non
2015;20000;2120089;mecoprop (mcpp);7085-19-0;0.54;N Organique;;Non
2015;20000;2120159;thirame;137-26-8;0.045528;N Organique;;Non
2015;20000;2130152;fluopyram;658066-35-4;0.25;T, T+, CMR;;Non
2015;20000;2130152;trifloxystrobine;141517-21-7;0.25;N Organique;;Non
2015;20000;2130255;dimethomorphe;110488-70-5;21.47;N Organique;;Non
2015;20000;2130255;folpel;133-07-3;114.0;T, T+, CMR;;Non
2015;20000;5100219;soufre sublime;7704-34-9;27546.75;Autre;;Non
2015;20000;6800403;dazomet;533-74-4;252.2;N Organique;;Non
2015;20000;7100402;2,4-d;94-75-7;42.0;N Organique;;Non
2015;20000;7500569;pyrimicarbe;23103-98-2;1.5;T, T+, CMR;;Non
2015;20000;7700216;soufre pour pulverisation (micronise);7704-34-9;5486.25;Autre;;Non
2015;20000;8300270;chlorothalonil;1897-45-6;15.0;T, T+, CMR;;Non
2015;20000;8400528;isoxaben;82558-50-7;0.625;N Organique;;Non
2015;20000;8500174;abamectine;71751-41-2;0.198;T, T+, CMR;;Non
2015;20000;8800142;oryzalin;19044-88-3;12.0;T, T+, CMR;;Non
2015;20000;8900681;pendimethaline;40487-42-1;4.0;N Organique;;Non
2015;20000;9000471;glufosinate ammonium;77182-82-2;25.5;T, T+, CMR;;Non
2015;20000;9000490;cycloxydime;101205-02-1;1.0;T, T+, CMR;;Non
2015;20000;9100482;chlorothalonil;1897-45-6;2.5;T, T+, CMR;;Non
2015;20000;9100525;tebufenpyrad;119168-77-3;0.2;T, T+, CMR;;Non
2015;20000;9100613;bioallethrine;584-79-2;0.003;Autre;;Non
2015;20000;9100613;butoxyde de piperonyle;51-03-6;0.015;Autre;;Non
2015;20000;9100613;permethrine;52645-53-1;0.025;Autre;;Non
2015;20000;9200383;lambda-cyhalothrine;91465-08-6;1.1;T, T+, CMR;;Non
2015;20000;9200392;2,4-mcpa;94-74-6;0.2;N Organique;;Non
2015;20000;9200392;clopyralid (sous forme de sel de monoethanolamine);57754-85-5;0.02;Autre;;Non
2015;20000;9200392;fluroxypyr;69377-81-7;0.04;N Organique;;Non
2015;20000;9300189;fluroxypyr;69377-81-7;0.2;N Organique;;Non
2015;20000;9300189;triclopyr;55335-06-3;0.6;N Organique;;Non
2015;20000;9300504;huile de vaseline;8042-47-5;160.132;Autre;;Non
2015;20000;9400485;cymoxanil;57966-95-7;0.8;N Organique;;Non
2015;20000;9400485;folpel;133-07-3;6.68;T, T+, CMR;;Non
2015;20000;9500126;cypermethrine;52315-07-8;3.0;N Organique;;Non
2015;20000;9500150;isoxaben;82558-50-7;1.07;N Organique;;Non
2015;20000;9500150;oryzalin;19044-88-3;4.29;T, T+, CMR;;Non
2015;20000;9500213;fenbuconazole;114369-43-6;0.25;N Organique;;Non
2015;20000;9500561;glyphosate;1071-83-6;28.8;N Organique;;Non
2015;20000;9500568;cyprodinyl;121552-61-2;0.375;N Organique;;Non
2015;20000;9500568;fludioxonil;131341-86-1;0.25;N Organique;;Non
2015;20000;9600103;dimethomorphe;110488-70-5;2.25;N Organique;;Non
2015;20000;9600103;mancozebe;8018-01-7;15.0;T, T+, CMR;;Non
2015;20000;9600368;fosetyl-aluminium;39148-24-8;599.112;Autre;;Non
2015;20000;9600368;metirame;9006-42-2;367.608;N Organique;;Non
2015;20000;9600395;dithianon;3347-22-6;1.4;T, T+, CMR;;Non
2015;20000;9600398;kresoxim-methyl;143390-89-0;0.015;T, T+, CMR;;Non
2015;20000;9700027;hexythiazox;78587-05-0;0.3;N Organique;;Non
2015;20000;9700164;mancozebe;8018-01-7;15.0;T, T+, CMR;;Non
2015;20000;9700216;imidaclopride;138261-41-3;10.6;N Organique;;Non
2015;20000;9700332;azoxystrobine;131860-33-8;2.5;T, T+, CMR;;Non
2015;20000;9700425;thiophanate-methyl;23564-05-8;4.5;T, T+, CMR;;Non
2015;20000;9800093;amitrole;61-82-5;6.87;T, T+, CMR;;Non
2015;20000;9800093;thiocyanate d'ammonium;1762-95-4;6.45;N minéral;;Non
2015;20000;9800201;2,4-mcpa;94-74-6;1.08;N Organique;;Non
2015;20000;9800201;dichlorprop-p;15165-67-0;1.08;Autre;;Non
2015;20000;9800201;glyphosate;1071-83-6;1.44;N Organique;;Non
2015;20000;9800245;soufre pour pulverisation (micronise);7704-34-9;2512.0;Autre;;Non
2015;20000;9800336;lambda-cyhalothrine;91465-08-6;6.9;T, T+, CMR;;Non
2015;20000;9800420;spiroxamine;118134-30-8;57.0;N Organique;;Non
2015;20000;9800499;glyphosate;1071-83-6;396.0;N Organique;;Non
2015;20000;9900014;cypermethrine;52315-07-8;1.5;N Organique;;Non
2015;20000;9900104;chlorpyriphos-ethyl;2921-88-2;20.0;T, T+, CMR;;Non
2015;20000;9900331;chlorothalonil;1897-45-6;2.5;T, T+, CMR;;Non
2015;20000;9900331;metalaxyl-m;70630-17-0;0.1815;Autre;;Non
2015;20090;2120171;fosetyl-aluminium;39148-24-8;24.0;Autre;;Non
2015;20100;2000018;soufre pour pulverisation (micronise);7704-34-9;432.0;Autre;;Non
2015;20100;2000517;cuivre de l'hydroxyde de cuivre;20427-59-2;14.4;T, T+, CMR;;Non
2015;20100;2010420;glyphosate;1071-83-6;50.4;N Organique;;Non
2015;20100;2020348;iprodione;36734-19-7;5.1;T, T+, CMR;;Non
2015;20100;2020356;mancozebe;8018-01-7;40.0;T, T+, CMR;;Non
2015;20100;2040195;myclobutanil;88671-89-0;0.945;T, T+, CMR;;Non
2015;20100;2060050;metrafenone;220899-03-6;7.0;N Organique;;Non
2015;20100;2060098;spinosad;168316-95-8;1.68;N Organique;;Non
2015;20100;2080099;mancozebe;8018-01-7;30.0;T, T+, CMR;;Non
2015;20100;2080099;mandipropamide;374726-62-2;2.5;N Organique;;Non
2015;20100;2090001;proquinazid;189278-12-4;1.0;T, T+, CMR;;Non
2015;20100;2090119;cuivre du sulfate tribasique;12527-76-3;77.9;N minéral;;Non
2015;20100;2090127;huile essentielle d'orange douce;8028-48-6;0.9;N Organique;;Non
2015;20100;2100181;fluopicolide;239110-15-7;9.0576;N Organique;;Non
2015;20100;2100181;fosetyl-aluminium;39148-24-8;136.0068;Autre;;Non
2015;20100;2110073;indoxacarbe;173584-44-6;4.65;T, T+, CMR;;Non
2015;20100;2120086;chlorpyriphos-methyl;5598-13-0;19.125;N Organique;;Non
2015;20100;2130049;cyflufenamid;180409-60-3;0.3;N Organique;;Non
2015;20100;2130049;difenoconazole;119446-68-3;0.6;N Organique;;Non
2015;20100;2130152;fluopyram;658066-35-4;2.5;T, T+, CMR;;Non
2015;20100;2130152;trifloxystrobine;141517-21-7;2.5;N Organique;;Non
2015;20100;5100219;soufre sublime;7704-34-9;2524.5;Autre;;Non
2015;20100;6000067;amitrole;61-82-5;27.48;T, T+, CMR;;Non
2015;20100;6000067;thiocyanate d'ammonium;1762-95-4;25.8;N minéral;;Non
2015;20100;7300358;cuivre du sulfate de cuivre;8011-63-0;36.0;N minéral;;Non
2015;20100;7300358;folpel;133-07-3;90.0;T, T+, CMR;;Non
2015;20100;7400057;glyphosate;1071-83-6;72.0;N Organique;;Non
2015;20100;7700216;soufre pour pulverisation (micronise);7704-34-9;156.75;Autre;;Non
2015;20100;8400528;isoxaben;82558-50-7;3.125;N Organique;;Non
2015;20100;8700102;benalaxyl;71626-11-4;6.0;N Organique;;Non
2015;20100;8700102;folpel;133-07-3;38.5;T, T+, CMR;;Non
2015;20100;8800006;dimethoate;60-51-5;72.0;Autre;;Non
2015;20100;8800142;oryzalin;19044-88-3;16.8;T, T+, CMR;;Non
2015;20100;9000184;2,4-mcpa;94-74-6;4.0;N Organique;;Non
2015;20100;9000184;clopyralid (sous forme de sel de monoethanolamine);57754-85-5;0.4;Autre;;Non
2015;20100;9000184;fluroxypyr;69377-81-7;0.8;N Organique;;Non
2015;20100;9000222;soufre;7704-34-9;245.0;Autre;;Non
2015;20100;9000471;glufosinate ammonium;77182-82-2;5.25;T, T+, CMR;;Non
2015;20100;9100479;glyphosate;1071-83-6;62.4;N Organique;;Non
2015;20100;9200262;iprodione;36734-19-7;1.0;T, T+, CMR;;Non
2015;20100;9300194;chlorothalonil;1897-45-6;1.875;T, T+, CMR;;Non
2015;20100;9300194;cyproconazole;94361-06-5;0.2;T, T+, CMR;;Non
2015;20100;9400280;flumioxazine;103361-09-7;0.5;T, T+, CMR;;Non
2015;20100;9400484;cuivre du sulfate de cuivre;8011-63-0;6.3;N minéral;;Non
2015;20100;9400484;cymoxanil;57966-95-7;1.2005;N Organique;;Non
2015;20100;9400484;mancozebe;8018-01-7;4.025;T, T+, CMR;;Non
2015;20100;9500452;cuivre du sulfate de cuivre;8011-63-0;723.0;N minéral;;Non
2015;20100;9500595;2,4-d;94-75-7;4.5;N Organique;;Non
2015;20100;9500595;2,4-mcpa;94-74-6;5.25;N Organique;;Non
2015;20100;9500595;clopyralid;1702-17-6;1.05;Autre;;Non
2015;20100;9600512;folpel;133-07-3;192.0;T, T+, CMR;;Non
2015;20100;9600512;fosetyl-aluminium;39148-24-8;192.0;Autre;;Non
2015;20100;9700070;flazasulfuron;104040-78-0;0.9;N Organique;;Non
2015;20100;9700442;tebuconazole;107534-96-3;2.925;T, T+, CMR;;Non
2015;20100;9700442;triadimenol;55219-65-3;0.975;N Organique;;Non
2015;20100;9800244;fenhexamid;126833-17-8;0.75;N Organique;;Non
2015;20100;9800420;spiroxamine;118134-30-8;22.5;N Organique;;Non
2015;20100;9800474;cuivre du sulfate de cuivre;8011-63-0;51.0;N minéral;;Non
2015;20110;2000018;soufre pour pulverisation (micronise);7704-34-9;1280.0;Autre;;Non
2015;20110;2060098;spinosad;168316-95-8;1.68;N Organique;;Non
2015;20110;2080114;cymoxanil;57966-95-7;1.0;N Organique;;Non
2015;20110;2080114;propamocarbe;25606-41-1;8.0;Autre;;Non
2015;20110;2080123;metsulfuron-methyl;74223-64-6;0.04;N Organique;;Non
2015;20110;2090094;thiophanate-methyl;23564-05-8;24.64;T, T+, CMR;;Non
2015;20110;2090119;cuivre du sulfate tribasique;12527-76-3;68.4;N minéral;;Non
2015;20110;2100122;chlorantraniliprole;500008-45-7;0.21;N Organique;;Non
2015;20110;2110012;cyazofamide;120116-88-3;1.6;N Organique;;Non
2015;20110;2110086;spirotetramat;203313-25-1;0.2;T, T+, CMR;;Non
2015;20110;2140127;cymoxanil;57966-95-7;4.95;N Organique;;Non
2015;20110;2140127;zoxamide;156052-68-5;4.95;N Organique;;Non
2015;20110;5100219;soufre sublime;7704-34-9;2153.25;Autre;;Non
2015;20110;6000067;amitrole;61-82-5;25.19;T, T+, CMR;;Non
2015;20110;6000067;thiocyanate d'ammonium;1762-95-4;23.65;N minéral;;Non
2015;20110;8400528;isoxaben;82558-50-7;2.5;N Organique;;Non
2015;20110;8500493;2,4-mcpa;94-74-6;5.334;N Organique;;Non
2015;20110;8500493;clopyralid;1702-17-6;0.466;Autre;;Non
2015;20110;8500493;fluroxypyr;69377-81-7;1.2;N Organique;;Non
2015;20110;8800006;dimethoate;60-51-5;4.0;Autre;;Non
2015;20110;8800142;oryzalin;19044-88-3;9.6;T, T+, CMR;;Non
2015;20110;9000222;soufre;7704-34-9;336.0;Autre;;Non
2015;20110;9100613;bioallethrine;584-79-2;0.09;Autre;;Non
2015;20110;9100613;butoxyde de piperonyle;51-03-6;0.45;Autre;;Non
2015;20110;9100613;permethrine;52645-53-1;0.75;Autre;;Non
2015;20110;9600199;fosthiazate;98886-44-3;2.0;T, T+, CMR;;Non
2015;20110;9600512;folpel;133-07-3;14.4;T, T+, CMR;;Non
2015;20110;9600512;fosetyl-aluminium;39148-24-8;14.4;Autre;;Non
2015;20110;9700070;flazasulfuron;104040-78-0;0.25;N Organique;;Non
2015;20110;9800420;spiroxamine;118134-30-8;10.0;N Organique;;Non
2015;20110;9800474;cuivre du sulfate de cuivre;8011-63-0;27.0;N minéral;;Non
2015;20110;9900227;cuivre de l'hydroxyde de cuivre;20427-59-2;42.0;T, T+, CMR;;Non
2015;20111;2030332;2,4-d;94-75-7;2.4;N Organique;;Non
2015;20111;2030332;dichlorprop-p;15165-67-0;1.2;Autre;;Non
2015;20111;2040201;2,4-mcpa;94-74-6;3.6;N Organique;;Non
2015;20111;2040201;dicamba;1918-00-9;0.3;N Organique;;Non
2015;20113;9100613;bioallethrine;584-79-2;0.108;Autre;;Non
2015;20113;9100613;butoxyde de piperonyle;51-03-6;0.54;Autre;;Non
2015;20113;9100613;permethrine;52645-53-1;0.9;Autre;;Non
2015;20114;2000517;cuivre de l'hydroxyde de cuivre;20427-59-2;10.8;T, T+, CMR;;Non
2015;20114;2090119;cuivre du sulfate tribasique;12527-76-3;7.6;N minéral;;Non
2015;20114;2090127;huile essentielle d'orange douce;8028-48-6;2.7;N Organique;;Non
2015;20114;5100219;soufre sublime;7704-34-9;1089.0;Autre;;Non
2015;20114;7400619;acide gibberellique;77-06-5;0.01;Autre;;Non
2015;20114;7700216;soufre pour pulverisation (micronise);7704-34-9;1650.0;Autre;;Non
2015;20114;9000222;soufre;7704-34-9;322.0;Autre;;Non
2015;20114;9100525;tebufenpyrad;119168-77-3;0.2;T, T+, CMR;;Non
2015;20114;9200383;lambda-cyhalothrine;91465-08-6;0.05;T, T+, CMR;;Non
2015;20114;9200482;bacillus thuringiensis serotype 3a 3b;68038-71-1;;Autre;;Non
2015;20114;9900104;chlorpyriphos-ethyl;2921-88-2;1.25;T, T+, CMR;;Non
2015;20117;2000018;soufre pour pulverisation (micronise);7704-34-9;64.0;Autre;;Non
2015;20117;2010420;glyphosate;1071-83-6;14.4;N Organique;;Non
2015;20117;2060050;metrafenone;220899-03-6;3.5;N Organique;;Non
2015;20117;2080029;penoxsulame;219714-96-2;0.12;N Organique;;Non
2015;20117;2080038;pyrethrines;8003-34-7;0.465;N Organique;;Non
2015;20117;2080099;mancozebe;8018-01-7;54.0;T, T+, CMR;;Non
2015;20117;2080099;mandipropamide;374726-62-2;4.5;N Organique;;Non
2015;20117;2090132;cuivre du sulfate tribasique;12527-76-3;23.994;N minéral;;Non
2015;20117;2090132;zoxamide;156052-68-5;3.6;N Organique;;Non
2015;20117;2100181;fluopicolide;239110-15-7;3.7296;N Organique;;Non
2015;20117;2100181;fosetyl-aluminium;39148-24-8;56.0028;Autre;;Non
2015;20117;2110073;indoxacarbe;173584-44-6;1.35;T, T+, CMR;;Non
2015;20117;2120086;chlorpyriphos-methyl;5598-13-0;42.75;N Organique;;Non
2015;20117;2120214;chlorantraniliprole;500008-45-7;1.2;N Organique;;Non
2015;20117;2120214;thiamethoxam;153719-23-4;1.2;N Organique;;Non
2015;20117;2130049;cyflufenamid;180409-60-3;0.6;N Organique;;Non
2015;20117;2130049;difenoconazole;119446-68-3;1.2;N Organique;;Non
2015;20117;2130152;fluopyram;658066-35-4;1.5;T, T+, CMR;;Non
2015;20117;2130152;trifloxystrobine;141517-21-7;1.5;N Organique;;Non
2015;20117;2140127;cymoxanil;57966-95-7;4.95;N Organique;;Non
2015;20117;2140127;zoxamide;156052-68-5;4.95;N Organique;;Non
2015;20117;6000067;amitrole;61-82-5;41.22;T, T+, CMR;;Non
2015;20117;6000067;thiocyanate d'ammonium;1762-95-4;38.7;N minéral;;Non
2015;20117;7400057;glyphosate;1071-83-6;14.4;N Organique;;Non
2015;20117;8400528;isoxaben;82558-50-7;1.25;N Organique;;Non
2015;20117;8800142;oryzalin;19044-88-3;4.8;T, T+, CMR;;Non
2015;20117;9000471;glufosinate ammonium;77182-82-2;9.0;T, T+, CMR;;Non
2015;20117;9100479;glyphosate;1071-83-6;28.8;N Organique;;Non
2015;20117;9300189;fluroxypyr;69377-81-7;0.4;N Organique;;Non
2015;20117;9300189;triclopyr;55335-06-3;1.2;N Organique;;Non
2015;20117;9400280;flumioxazine;103361-09-7;1.0;T, T+, CMR;;Non
2015;20117;9700070;flazasulfuron;104040-78-0;0.15;N Organique;;Non
2015;20117;9800289;metalaxyl-m;70630-17-0;0.9304;Autre;;Non
2015;20117;9800420;spiroxamine;118134-30-8;12.5;N Organique;;Non
2015;20118;2060133;thiaclopride;111988-49-9;0.48;T, T+, CMR;;Non
2015;20118;2100098;glyphosate;1071-83-6;14.4;N Organique;;Non
2015;20118;9100613;bioallethrine;584-79-2;0.144;Autre;;Non
2015;20118;9100613;butoxyde de piperonyle;51-03-6;0.72;Autre;;Non
2015;20118;9100613;permethrine;52645-53-1;1.2;Autre;;Non
2015;20121;2030466;soufre triture ventile;7704-34-9;1.4625;Autre;;Non
2015;20121;2080090;thiaclopride;111988-49-9;0.00963;T, T+, CMR;;Non
2015;20121;2100219;glyphosate;1071-83-6;0.918;N Organique;;Non
2015;20121;9900257;cuivre du sulfate de cuivre;8011-63-0;0.2;N minéral;;Non
2015;20123;2000327;carfentrazone ethyl;128639-02-1;0.9;N Organique;;Non
2015;20123;2010130;cuivre de l'oxyde cuivreux;1317-39-1;135.0;N minéral;;Non
2015;20123;2060133;thiaclopride;111988-49-9;0.48;T, T+, CMR;;Non
2015;20123;2090082;imidaclopride;138261-41-3;0.6;N Organique;;Non
2015;20123;2090090;thiamethoxam;153719-23-4;0.02;N Organique;;Non
2015;20123;2090138;pendimethaline;40487-42-1;0.916;N Organique;;Non
2015;20123;2100218;quinoxyfene;124495-18-7;6.86;N Organique;;Non
2015;20123;2100218;soufre;7704-34-9;784.0;Autre;;Non
2015;20123;2120035;glyphosate;1071-83-6;2.4;N Organique;;Non
2015;20123;9500452;cuivre du sulfate de cuivre;8011-63-0;3.0;N minéral;;Non
2015;20123;9800483;flazasulfuron;104040-78-0;1.0;N Organique;;Non
2015;20123;9800514;flazasulfuron;104040-78-0;0.0125;N Organique;;Non
2015;20129;2040195;myclobutanil;88671-89-0;0.54;T, T+, CMR;;Non
2015;20129;2050046;flonicamide;158062-67-0;2.0;Autre;;Non
2015;20129;2060084;boscalid;188425-85-6;4.005;N Organique;;Non
2015;20129;2060084;pyraclostrobine;175013-18-0;1.005;T, T+, CMR;;Non
2015;20129;2060098;spinosad;168316-95-8;1.2;N Organique;;Non
2015;20129;2060113;bifenazate;149877-41-8;0.24;N Organique;;Non
2015;20129;2060133;thiaclopride;111988-49-9;1.44;T, T+, CMR;;Non
2015;20129;2070107;fosetyl;15845-66-6;3.1;Autre;;Non
2015;20129;2070107;propamocarbe;25606-41-1;5.3;Autre;;Non
2015;20129;2080060;pyriproxyfene;95737-68-1;0.2;N Organique;;Non
2015;20129;2080101;acetamipride;135410-20-7;1.2;N Organique;;Non
2015;20129;2080129;meptyldinocap;131-72-6;3.5;N Organique;;Non
2015;20129;2100122;chlorantraniliprole;500008-45-7;0.315;N Organique;;Non
2015;20129;2100154;chlorpyriphos-ethyl;2921-88-2;15.0;T, T+, CMR;;Non
2015;20129;2100154;cypermethrine;52315-07-8;1.5;N Organique;;Non
2015;20129;2100231;emamectine benzoate;155569-91-8;0.0095;T, T+, CMR;;Non
2015;20129;2110141;dimethomorphe;110488-70-5;0.36;N Organique;;Non
2015;20129;2110141;pyraclostrobine;175013-18-0;0.2;T, T+, CMR;;Non
2015;20129;2130092;spiromesifen;283594-90-1;1.92;Autre;;Non
2015;20129;2130152;fluopyram;658066-35-4;1.5;T, T+, CMR;;Non
2015;20129;2130152;trifloxystrobine;141517-21-7;1.5;N Organique;;Non
2015;20129;2140085;abamectine;71751-41-2;0.09;T, T+, CMR;;Non
2015;20129;7600008;bupirimate;41483-43-6;1.75;N Organique;;Non
2015;20129;7700216;soufre pour pulverisation (micronise);7704-34-9;82.5;Autre;;Non
2015;20129;7800132;ethephon;16672-87-0;4.8;N Organique;;Non
2015;20129;8700304;metaldehyde;108-62-3;1.0;Autre;;Non
2015;20129;8800498;acide alpha naphtylacetique (ana);86-87-3;0.043;N Organique;;Non
2015;20129;8800498;alpha naphtyl acetamide (nad);86-86-2;0.118;N Organique;;Non
2015;20129;9000471;glufosinate ammonium;77182-82-2;5.25;T, T+, CMR;;Non
2015;20129;9500199;propamocarbe;25606-41-1;11.552;Autre;;Non
2015;20129;9500432;acrinathrine;101007-06-1;0.675;N Organique;;Non
2015;20129;9900384;metam-sodium;137-42-8;428.4;N Organique;;Non
2015;20130;9100613;bioallethrine;584-79-2;0.072;Autre;;Non
2015;20130;9100613;butoxyde de piperonyle;51-03-6;0.36;Autre;;Non
2015;20130;9100613;permethrine;52645-53-1;0.6;Autre;;Non
2015;20133;2030332;2,4-d;94-75-7;4.8;N Organique;;Non
2015;20133;2030332;dichlorprop-p;15165-67-0;2.4;Autre;;Non
2015;20133;9600111;glyphosate;1071-83-6;7.2;N Organique;;Non
2015;20137;2000018;soufre pour pulverisation (micronise);7704-34-9;208.0;Autre;;Non
2015;20137;2000517;cuivre de l'hydroxyde de cuivre;20427-59-2;72.0;T, T+, CMR;;Non
2015;20137;2010513;bacillus thuringiensis serotype 3a 3b;68038-71-1;;Autre;;Non
2015;20137;2020219;fenoxaprop-p-ethyl;71283-80-2;0.345;N Organique;;Non
2015;20137;2020238;pendimethaline;40487-42-1;9.6;N Organique;;Non
2015;20137;2030292;oxyfluorfene;42874-03-3;0.4;N Organique;;Non
2015;20137;2030292;propyzamide;23950-58-5;1.12;T, T+, CMR;;Non
2015;20137;2060098;spinosad;168316-95-8;3.6;N Organique;;Non
2015;20137;2080038;pyrethrines;8003-34-7;0.186;N Organique;;Non
2015;20137;2080105;glyphosate;1071-83-6;14.4;N Organique;;Non
2015;20137;2090001;proquinazid;189278-12-4;3.2;T, T+, CMR;;Non
2015;20137;2090082;imidaclopride;138261-41-3;9.0;N Organique;;Non
2015;20137;2090091;thiamethoxam;153719-23-4;0.25;N Organique;;Non
2015;20137;2090127;huile essentielle d'orange douce;8028-48-6;7.5;N Organique;;Non
2015;20137;2090134;cuivre de l'hydroxyde de cuivre;20427-59-2;30.0;T, T+, CMR;;Non
2015;20137;2090138;pendimethaline;40487-42-1;1.53;N Organique;;Non
2015;20137;2100098;glyphosate;1071-83-6;7.2;N Organique;;Non
2015;20137;2100114;cyprodinyl;121552-61-2;0.375;N Organique;;Non
2015;20137;2100114;fludioxonil;131341-86-1;0.25;N Organique;;Non
2015;20137;2100181;fluopicolide;239110-15-7;6.3936;N Organique;;Non
2015;20137;2100181;fosetyl-aluminium;39148-24-8;96.0048;Autre;;Non
2015;20137;2110073;indoxacarbe;173584-44-6;1.2;T, T+, CMR;;Non
2015;20137;2110086;spirotetramat;203313-25-1;0.6;T, T+, CMR;;Non
2015;20137;2110154;2,4-mcpa;94-74-6;10.2;N Organique;;Non
2015;20137;2110154;dicamba;1918-00-9;0.9;N Organique;;Non
2015;20137;2110161;glyphosate;1071-83-6;9.0;N Organique;;Non
2015;20137;2120008;glyphosate;1071-83-6;3.6;N Organique;;Non
2015;20137;2120071;lambda-cyhalothrine;91465-08-6;0.0015;T, T+, CMR;;Non
2015;20137;2120086;chlorpyriphos-methyl;5598-13-0;20.25;N Organique;;Non
2015;20137;2130152;fluopyram;658066-35-4;8.25;T, T+, CMR;;Non
2015;20137;2130152;trifloxystrobine;141517-21-7;8.25;N Organique;;Non
2015;20137;5100219;soufre sublime;7704-34-9;2475.0;Autre;;Non
2015;20137;7400057;glyphosate;1071-83-6;180.0;N Organique;;Non
2015;20137;7700216;soufre pour pulverisation (micronise);7704-34-9;618.75;Autre;;Non
2015;20137;7700706;2,4-d;94-75-7;4.76;N Organique;;Non
2015;20137;7700706;dicamba;1918-00-9;0.68;N Organique;;Non
2015;20137;8400528;isoxaben;82558-50-7;0.625;N Organique;;Non
2015;20137;8800006;dimethoate;60-51-5;16.0;Autre;;Non
