annee;code_postal_acheteur;amm;substance;cas;quantite_substance;classification;classification_mention;achat_etranger
2018;04100;2090064;imazamox;114311-32-9;0.2;N Organique;;Non
2018;04100;2090094;thiophanate-methyl;23564-05-8;7.06112;T, T+, CMR;;Non
2018;04100;2090115;glyphosate;1071-83-6;81.0;N Organique;;Non
2018;04100;2090116;glyphosate;1071-83-6;7.2;N Organique;;Non
2018;04100;2090117;tebuconazole;107534-96-3;14.0;T, T+, CMR;;Non
2018;04100;2090119;cuivre du sulfate tribasique;12527-76-3;30.4;N minéral;;Non
2018;04100;2090127;huile essentielle d'orange douce;8028-48-6;6.3;N Organique;;Non
2018;04100;2090136;fluopicolide;239110-15-7;0.625;N Organique;;Non
2018;04100;2090136;propamocarbe;25606-41-1;6.25;Autre;;Non
2018;04100;2090146;abamectine;71751-41-2;0.000105;T, T+, CMR;;Non
2018;04100;2090146;pyrethrines;8003-34-7;0.0014;N Organique;;Non
2018;04100;2090160;glyphosate;1071-83-6;259.2;N Organique;;Non
2018;04100;2090164;glyphosate;1071-83-6;9.72;N Organique;;Non
2018;04100;2090171;dimoxystrobine;149961-52-4;11.305;T, T+, CMR;;Non
2018;04100;2090171;epoxiconazole;133855-98-8;4.25;T, T+, CMR;;Non
2018;04100;2090178;tebuconazole;107534-96-3;9.4e-05;T, T+, CMR;;Non
2018;04100;2090178;trifloxystrobine;141517-21-7;9.4e-05;N Organique;;Non
2018;04100;2100001;glyphosate;1071-83-6;31.32;N Organique;;Non
2018;04100;2100001;pyraflufen-ethyl;129630-19-9;0.2052;N Organique;;Non
2018;04100;2100004;acetamipride;135410-20-7;2e-05;N Organique;;Non
2018;04100;2100004;triticonazole;131983-72-7;6e-05;N Organique;;Non
2018;04100;2100009;thifensulfuron-methyle;79277-27-3;0.5994;N Organique;;Non
2018;04100;2100009;tribenuron-methyle;101200-48-0;0.3006;N Organique;;Non
2018;04100;2100025;spirodiclofen;148477-71-8;0.72;T, T+, CMR;;Non
2018;04100;2100038;kaolin;1332-58-7;200.0;Autre;;Non
2018;04100;2100078;deltamethrine;52918-63-5;2.1e-05;T, T+, CMR;;Non
2018;04100;2100108;prothioconazole;178928-70-6;0.625;T, T+, CMR;;Non
2018;04100;2100108;tebuconazole;107534-96-3;0.625;T, T+, CMR;;Non
2018;04100;2100121;chlorantraniliprole;500008-45-7;5.89;N Organique;;Non
2018;04100;2100138;cloquintocet-mexyl;99607-70-2;0.375;Autre;;Non
2018;04100;2100138;pinoxaden;243973-20-8;1.5;T, T+, CMR;;Non
2018;04100;2100140;clodinafop-propargyl;105512-06-9;0.125;N Organique;;Non
2018;04100;2100140;cloquintocet-mexyl;99607-70-2;0.03125;Autre;;Non
2018;04100;2100140;pinoxaden;243973-20-8;0.125;T, T+, CMR;;Non
2018;04100;2100231;emamectine benzoate;155569-91-8;1.615;T, T+, CMR;;Non
2018;04100;2110012;cyazofamide;120116-88-3;0.16;N Organique;;Non
2018;04100;2110018;difenoconazole;119446-68-3;0.05325;N Organique;;Non
2018;04100;2110018;fludioxonil;131341-86-1;0.05325;N Organique;;Non
2018;04100;2110040;bacillus subtilis;68038-70-0;0.04701;Autre;;Non
2018;04100;2110059;bicarbonate de potassium;298-14-6;17.0;Autre;;Non
2018;04100;2110084;butoxyde de piperonyle;51-03-6;0.0162;Autre;;Non
2018;04100;2110084;pyrethrines;8003-34-7;0.00225;N Organique;;Non
2018;04100;2110086;spirotetramat;203313-25-1;21.3;T, T+, CMR;;Non
2018;04100;2110102;difenoconazole;119446-68-3;0.01075;N Organique;;Non
2018;04100;2110102;fludioxonil;131341-86-1;0.01075;N Organique;;Non
2018;04100;2110102;sedaxane;874967-67-6;0.0215;N Organique;;Non
2018;04100;2110115;cypermethrine;52315-07-8;0.5;N Organique;;Non
2018;04100;2110141;dimethomorphe;110488-70-5;4.32;N Organique;;Non
2018;04100;2110141;pyraclostrobine;175013-18-0;2.4;T, T+, CMR;;Non
2018;04100;2110143;metribuzine;21087-64-9;0.6;N Organique;;Non
2018;04100;2110147;fludioxonil;131341-86-1;24.5;N Organique;;Non
2018;04100;2110149;huile de colza;8002-13-9;0.2028;Autre;;Non
2018;04100;2110150;huile de colza;8002-13-9;5.2836;Autre;;Non
2018;04100;2110159;triticonazole;131983-72-7;0.007;N Organique;;Non
2018;04100;2110180;cuivre de l'oxyde cuivreux;1317-39-1;0.225;N minéral;;Non
2018;04100;2110196;bicarbonate de potassium;298-14-6;0.085;Autre;;Non
2018;04100;2110197;spiroxamine;118134-30-8;1.0;N Organique;;Non
2018;04100;2110198;glyphosate;1071-83-6;14.4;N Organique;;Non
2018;04100;2110200;ethephon;16672-87-0;2.4;T, T+, CMR;;Non
2018;04100;2120022;acetamipride;135410-20-7;0.4;N Organique;;Non
2018;04100;2120034;glyphosate;1071-83-6;86.4;N Organique;;Non
2018;04100;2120048;aminopyralid;150114-71-9;0.15;N Organique;;Non
2018;04100;2120048;triclopyr;55335-06-3;1.2;N Organique;;Non
2018;04100;2120081;cydia pomonella granulovirus, isolat r5 (cpgv-r5);;;Autre;;Non
2018;04100;2120086;chlorpyriphos-methyl;5598-13-0;3.375;N Organique;;Non
2018;04100;2120087;spinetoram;935545-74-7;4.5;N Organique;;Non
2018;04100;2120120;bentazone;25057-89-0;2.4;N Organique;;Non
2018;04100;2120120;imazamox;114311-32-9;0.112;N Organique;;Non
2018;04100;2120129;lambda-cyhalothrine;91465-08-6;0.0003;T, T+, CMR;;Non
2018;04100;2120133;fluroxypyr;69377-81-7;0.1856;N Organique;;Non
2018;04100;2120133;triclopyr;55335-06-3;0.5568;N Organique;;Non
2018;04100;2120143;glyphosate;1071-83-6;124.8;N Organique;;Non
2018;04100;2120157;acide pelargonique;112-05-0;0.19992;Autre;;Non
2018;04100;2120157;glyphosate;1071-83-6;0.07056;N Organique;;Non
2018;04100;2120159;thirame;137-26-8;0.149592;N Organique;;Non
2018;04100;2120177;gliocladium catenulatum j 1446;;0.32;Autre;;Non
2018;04100;2130061;metconazole;125116-23-6;0.006;T, T+, CMR;;Non
2018;04100;2130067;cyflufenamid;180409-60-3;3.8;N Organique;;Non
2018;04100;2130075;metaldehyde;108-62-3;4.0;Autre;;Non
2018;04100;2130081;metaldehyde;108-62-3;2.4;Autre;;Non
2018;04100;2130083;lambda-cyhalothrine;91465-08-6;0.8;T, T+, CMR;;Non
2018;04100;2130088;metaldehyde;108-62-3;0.0525;Autre;;Non
2018;04100;2130093;diflufenicanil;83164-33-4;0.001728;N Organique;;Non
2018;04100;2130093;glyphosate;1071-83-6;0.0108;N Organique;;Non
2018;04100;2130132;difenoconazole;119446-68-3;0.75;N Organique;;Non
2018;04100;2130152;fluopyram;658066-35-4;4.25;N Organique;;Non
2018;04100;2130152;trifloxystrobine;141517-21-7;4.25;N Organique;;Non
2018;04100;2130153;acide acetique;64-19-7;0.4014;Autre;;Non
2018;04100;2130260;6-benzyladenine;1214-39-7;1.0;T, T+, CMR;;Non
2018;04100;2130272;e8,e10-dodecadiene-1-ol;33956-49-9;0.345;N Organique;;Non
2018;04100;2130277;soufre;7704-34-9;1424.0;Autre;;Non
2018;04100;2140001;acide gibberellique;77-06-5;1.6;Autre;;Non
2018;04100;2140084;polysulfure de calcium;1344-81-6;73.08;N Organique;;Non
2018;04100;2140085;abamectine;71751-41-2;0.036;T, T+, CMR;;Non
2018;04100;2140090;azadirachtine;11141-17-6;0.196;Autre;;Non
2018;04100;2140121;acide pelargonique;112-05-0;3.45931;Autre;;Non
2018;04100;2140127;cymoxanil;57966-95-7;6.93;T, T+, CMR;;Non
2018;04100;2140127;zoxamide;156052-68-5;6.93;N Organique;;Non
2018;04100;2140166;acide decanoique;334-48-5;0.03564;Autre;;Non
2018;04100;2140166;acide octanoique;124-07-2;0.05346;Autre;;Non
2018;04100;2140179;amisulbrom;348635-87-0;6.4;T, T+, CMR;;Non
2018;04100;2140188;dithianon;3347-22-6;7.5;T, T+, CMR;;Non
2018;04100;2140188;pyrimethanil;53112-28-0;7.5;N Organique;;Non
2018;04100;2140201;cyflufenamid;180409-60-3;0.015;N Organique;;Non
2018;04100;2140201;difenoconazole;119446-68-3;0.125;N Organique;;Non
2018;04100;2140207;clodinafop-propargyl;105512-06-9;3.5;N Organique;;Non
2018;04100;2140207;cloquintocet-mexyl;99607-70-2;0.875;Autre;;Non
2018;04100;2140236;mancozebe;8018-01-7;472.5;T, T+, CMR;;Non
2018;04100;2140252;phosphate ferrique;10045-86-0;0.38;Autre;;Non
2018;04100;2140257;iodosulfuron-methyl-sodium;144550-36-7;0.05;N Organique;;Non
2018;04100;2140257;mefenpyr-diethyl;135590-91-9;0.75;Autre;;Non
2018;04100;2140257;mesosulfuron-methyl;208465-21-8;0.25;N Organique;;Non
2018;04100;2150002;metamitrone;41394-05-2;3.0;N Organique;;Non
2018;04100;2150008;prohexadione-calcium;127277-53-6;11.7;N Organique;;Non
2018;04100;2150059;thiamethoxam;153719-23-4;0.75;N Organique;;Non
2018;04100;2150102;diflufenicanil;83164-33-4;0.1;N Organique;;Non
2018;04100;2150102;glyphosate;1071-83-6;0.625;N Organique;;Non
2018;04100;2150179;e8,e10-dodecadiene-1-ol;33956-49-9;3.65693;N Organique;;Non
2018;04100;2150417;bacillus thuringiensis ssp kurstaki;68038-71-1;2.3868;Autre;;Non
2018;04100;2150790;phosphate ferrique;10045-86-0;0.2405;Autre;;Non
2018;04100;2150964;lambda-cyhalothrine;91465-08-6;4.04;T, T+, CMR;;Non
2018;04100;2159993;cyprodinyl;121552-61-2;0.1875;N Organique;;Non
2018;04100;2159993;fludioxonil;131341-86-1;0.125;N Organique;;Non
2018;04100;2160008;fluopyram;658066-35-4;1.2;N Organique;;Non
2018;04100;2160008;tebuconazole;107534-96-3;1.2;T, T+, CMR;;Non
2018;04100;2160114;maltodextrine;9050-36-6;5.978;Autre;;Non
2018;04100;2160115;acide pelargonique;112-05-0;0.112804;Autre;;Non
2018;04100;2160226;phosphate ferrique;10045-86-0;14.55;Autre;;Non
2018;04100;2160408;fenbuconazole;114369-43-6;0.875;N Organique;;Non
2018;04100;2160475;soufre;7704-34-9;860.0;Autre;;Non
2018;04100;2160479;s-metolachlore;87392-12-9;28.8;N Organique;;Non
2018;04100;2160487;2,4-d;94-75-7;0.186;N Organique;;Non
2018;04100;2160487;triclopyr;55335-06-3;0.2072;N Organique;;Non
2018;04100;2160615;soufre triture ventile;7704-34-9;5.6145;Autre;;Non
2018;04100;2160726;dithianon;3347-22-6;98.75;T, T+, CMR;;Non
2018;04100;2160726;phosphonate de potassium;13492-26-7;443.348;Autre;;Non
2018;04100;2160756;dodine;2439-10-3;24.48;T, T+, CMR;;Non
2018;04100;2160783;abamectine;71751-41-2;0.45;T, T+, CMR;;Non
2018;04100;2160937;acide halauxifene;943832-60-8;0.252;Autre;;Non
2018;04100;2160937;cloquintocet-mexyl;99607-70-2;0.252;Autre;;Non
2018;04100;2160937;florasulame;145701-23-1;0.21;N Organique;;Non
2018;04100;2160962;fluxapyroxad;907204-31-3;10.5;T, T+, CMR;;Non
2018;04100;2169990;ethoprophos;13194-48-4;21.0;T, T+, CMR;;Non
2018;04100;2170243;acide pelargonique;112-05-0;5.075;Autre;;Non
2018;04100;2170362;isoxaben;82558-50-7;3.745;N Organique;;Non
2018;04100;2170362;oryzalin;19044-88-3;15.015;T, T+, CMR;;Non
2018;04100;2170437;beauveria bassiana souche atcc 74040;63428-82-0;;Autre;;Non
2018;04100;2170498;cyprodinyl;121552-61-2;3.0;N Organique;;Non
2018;04100;2170687;captane;133-06-2;240.0;T, T+, CMR;;Non
