annee;code_postal_acheteur;amm;substance;cas;quantite_substance;classification;classification_mention;achat_etranger
2016;04000;2090060;thiaclopride;111988-49-9;0.5;T, T+, CMR;;Non
2016;04000;2090064;imazamox;114311-32-9;0.2;N Organique;;Non
2016;04000;2090090;thiamethoxam;153719-23-4;0.02;N Organique;;Non
2016;04000;2090160;glyphosate;1071-83-6;21.6;N Organique;;Non
2016;04000;2090164;glyphosate;1071-83-6;17.64;N Organique;;Non
2016;04000;2090176;diquat;85-00-7;0.006;T, T+, CMR;;Non
2016;04000;2090176;glyphosate;1071-83-6;0.166;N Organique;;Non
2016;04000;2100038;kaolin;1332-58-7;150.0;Autre;;Non
2016;04000;2100065;metsulfuron-methyl;74223-64-6;0.0612;N Organique;;Non
2016;04000;2100065;thifensulfuron-methyle;79277-27-3;0.6138;N Organique;;Non
2016;04000;2100108;prothioconazole;178928-70-6;0.625;T, T+, CMR;;Non
2016;04000;2100108;tebuconazole;107534-96-3;0.625;T, T+, CMR;;Non
2016;04000;2100114;cyprodinyl;121552-61-2;0.75;N Organique;;Non
2016;04000;2100114;fludioxonil;131341-86-1;0.5;N Organique;;Non
2016;04000;2100165;acetamipride;135410-20-7;0.01495;N Organique;;Non
2016;04000;2100165;triticonazole;131983-72-7;0.04485;N Organique;;Non
2016;04000;2100235;fenoxaprop-p-ethyl;71283-80-2;1.28;N Organique;;Non
2016;04000;2100235;iodosulfuron-methyl-sodium;144550-36-7;0.16;N Organique;;Non
2016;04000;2100235;mefenpyr-diethyl;135590-91-9;0.48;Autre;;Non
2016;04000;2110018;difenoconazole;119446-68-3;0.0705;N Organique;;Non
2016;04000;2110018;fludioxonil;131341-86-1;0.0705;N Organique;;Non
2016;04000;2110084;butoxyde de piperonyle;51-03-6;0.0126;Autre;;Non
2016;04000;2110084;pyrethrines;8003-34-7;0.00175;N Organique;;Non
2016;04000;2110121;thiaclopride;111988-49-9;3.0;T, T+, CMR;;Non
2016;04000;2110149;huile de colza;8002-13-9;0.55432;Autre;;Non
2016;04000;2110150;huile de colza;8002-13-9;4.0404;Autre;;Non
2016;04000;2110154;2,4-mcpa;94-74-6;10.2;N Organique;;Non
2016;04000;2110154;dicamba;1918-00-9;0.9;N Organique;;Non
2016;04000;2110159;triticonazole;131983-72-7;0.014;N Organique;;Non
2016;04000;2110178;bixafen;581809-46-3;5.25;N Organique;;Non
2016;04000;2110178;prothioconazole;178928-70-6;10.5;T, T+, CMR;;Non
2016;04000;2110180;cuivre de l'oxyde cuivreux;1317-39-1;1.95;N minéral;;Non
2016;04000;2120008;glyphosate;1071-83-6;134.1;N Organique;;Non
2016;04000;2120018;glyphosate;1071-83-6;1.512;N Organique;;Non
2016;04000;2120034;glyphosate;1071-83-6;76.8;N Organique;;Non
2016;04000;2120063;fluopicolide;239110-15-7;0.0375;N Organique;;Non
2016;04000;2120063;propamocarbe;25606-41-1;0.375;Autre;;Non
2016;04000;2120133;fluroxypyr;69377-81-7;0.0366;N Organique;;Non
2016;04000;2120133;triclopyr;55335-06-3;0.1098;N Organique;;Non
2016;04000;2130054;propiconazole;60207-90-1;1.62;N Organique;;Non
2016;04000;2130083;lambda-cyhalothrine;91465-08-6;0.1;T, T+, CMR;;Non
2016;04000;2130153;acide acetique;64-19-7;0.432;Autre;;Non
2016;04000;2130240;fosetyl-aluminium;39148-24-8;0.48;Autre;;Non
2016;04000;2140039;imidaclopride;138261-41-3;14.84;N Organique;;Non
2016;04000;2140039;prothioconazole;178928-70-6;2.12;T, T+, CMR;;Non
2016;04000;2140121;acide pelargonique;112-05-0;11.675173;Autre;;Non
2016;04000;2140166;acide decanoique;334-48-5;0.02376;Autre;;Non
2016;04000;2140166;acide octanoique;124-07-2;0.03564;Autre;;Non
2016;04000;2140252;phosphate ferrique;10045-86-0;1.00625;Autre;;Non
2016;04000;2140256;chlorpyriphos-methyl;5598-13-0;0.225;N Organique;;Non
2016;04000;5100219;soufre sublime;7704-34-9;24.75;Autre;;Non
2016;04000;7500589;bromadiolone;28772-56-7;2.3e-05;T, T+, CMR;;Non
2016;04000;7700078;diquat;85-00-7;16.0;T, T+, CMR;;Non
2016;04000;7700216;soufre pour pulverisation (micronise);7704-34-9;90.75;Autre;;Non
2016;04000;7700568;cuivre du sulfate de cuivre;8011-63-0;121.6;N minéral;;Non
2016;04000;7700706;2,4-d;94-75-7;0.042;N Organique;;Non
2016;04000;7700706;dicamba;1918-00-9;0.006;N Organique;;Non
2016;04000;7800790;bromoxynil octanoate;1689-99-2;4.2;T, T+, CMR;;Non
2016;04000;7800790;dicamba;1918-00-9;0.84;N Organique;;Non
2016;04000;7800790;mecoprop (mcpp);7085-19-0;12.6;N Organique;;Non
2016;04000;8100283;linuron;330-55-2;13.5;T, T+, CMR;;Non
2016;04000;8300032;2,4-d;94-75-7;0.072;N Organique;;Non
2016;04000;8400098;bacillus thuringiensis serotype 3a 3b;68038-71-1;0.004;Autre;;Non
2016;04000;8400098;butoxyde de piperonyle;51-03-6;0.01;Autre;;Non
2016;04000;8400098;pyrethrines;8003-34-7;0.0048;N Organique;;Non
2016;04000;8400574;propyzamide;23950-58-5;38.0;T, T+, CMR;;Non
2016;04000;8500351;acide b-indole butyrique (aib);133-32-4;0.000625;T, T+, CMR;;Non
2016;04000;8600243;aclonifen;74070-46-5;12.0;T, T+, CMR;;Non
2016;04000;8700020;flurochloridone;61213-25-0;7.5;T, T+, CMR;;Non
2016;04000;8700621;propiconazole;60207-90-1;0.02875;N Organique;;Non
2016;04000;8800395;lambda-cyhalothrine;91465-08-6;0.075;T, T+, CMR;;Non
2016;04000;8800395;pyrimicarbe;23103-98-2;1.5;T, T+, CMR;;Non
2016;04000;9000069;ethofumesate;26225-79-6;7.5;N Organique;;Non
2016;04000;9000184;2,4-mcpa;94-74-6;60.0;N Organique;;Non
2016;04000;9000184;clopyralid (sous forme de sel de monoethanolamine);57754-85-5;6.0;Autre;;Non
2016;04000;9000184;fluroxypyr;69377-81-7;12.0;N Organique;;Non
2016;04000;9000197;chloridazone;1698-60-8;35.75;N Organique;;Non
2016;04000;9000490;cycloxydime;101205-02-1;2.65;T, T+, CMR;;Non
2016;04000;9100296;2,4-d;94-75-7;12.0;N Organique;;Non
2016;04000;9100505;glyphosate;1071-83-6;7.2;N Organique;;Non
2016;04000;9100525;tebufenpyrad;119168-77-3;0.032;T, T+, CMR;;Non
2016;04000;9100558;cypermethrine;52315-07-8;0.015938;N Organique;;Non
2016;04000;9100645;clodinafop-propargyl;105512-06-9;0.5;N Organique;;Non
2016;04000;9100645;cloquintocet-mexyl;99607-70-2;0.125;Autre;;Non
2016;04000;9200073;triflusulfuron-methyl;126535-15-7;0.3;T, T+, CMR;;Non
2016;04000;9200091;imidaclopride;138261-41-3;0.0595;N Organique;;Non
2016;04000;9200135;cypermethrine;52315-07-8;0.006938;N Organique;;Non
2016;04000;9200482;bacillus thuringiensis serotype 3a 3b;68038-71-1;;Autre;;Non
2016;04000;9200532;polybutene;9003-29-6;2.132;Autre;;Non
2016;04000;9200532;polyisobutene;115-11-7;1.148;Autre;;Non
2016;04000;9300241;glyphosate;1071-83-6;2.295;N Organique;;Non
2016;04000;9400109;2,4-d;94-75-7;2.8;N Organique;;Non
2016;04000;9400109;dicamba;1918-00-9;0.4;N Organique;;Non
2016;04000;9500002;glyphosate;1071-83-6;6.12;N Organique;;Non
2016;04000;9500135;metaldehyde;108-62-3;3.52;Autre;;Non
2016;04000;9500361;metamitrone;41394-05-2;31.5;N Organique;;Non
2016;04000;9500414;cypermethrine;52315-07-8;0.026;N Organique;;Non
2016;04000;9500452;cuivre du sulfate de cuivre;8011-63-0;15.0;N minéral;;Non
2016;04000;9500568;cyprodinyl;121552-61-2;0.00375;N Organique;;Non
2016;04000;9500568;fludioxonil;131341-86-1;0.0025;N Organique;;Non
2016;04000;9600097;cuivre de l'hydroxyde de cuivre;20427-59-2;0.1728;T, T+, CMR;;Non
2016;04000;9600370;2,4-mcpa;94-74-6;3.5;N Organique;;Non
2016;04000;9600370;clopyralid (sous forme de sel de monoethanolamine);57754-85-5;0.35;Autre;;Non
2016;04000;9600386;fosetyl-aluminium;39148-24-8;10.56;Autre;;Non
2016;04000;9700332;azoxystrobine;131860-33-8;0.03;T, T+, CMR;;Non
2016;04000;9700369;chloridazone;1698-60-8;1.625;N Organique;;Non
2016;04000;9700369;quinmerac;90717-03-6;0.5;N Organique;;Non
2016;04000;9800096;huile minerale paraffinique;8042-47-5;2.4;Autre;;Non
2016;04000;9800100;chlortoluron;15545-48-9;140.0;T, T+, CMR;;Non
2016;04000;9800210;phenmediphame;13684-63-4;4.0;N Organique;;Non
2016;04000;9800244;fenhexamid;126833-17-8;0.045;N Organique;;Non
2016;04000;9800330;bentazone;25057-89-0;2.61;N Organique;;Non
2016;04000;9800481;fleur de chaux (chaux eteinte);1305-62-0;0.65;Autre;;Non
2016;04000;9900119;isoxaben;82558-50-7;0.00468;N Organique;;Non
2016;04000;9900119;oryzalin;19044-88-3;0.01944;T, T+, CMR;;Non
2016;04000;9900134;fenbuconazole;114369-43-6;0.002;N Organique;;Non
2016;04000;9900257;cuivre du sulfate de cuivre;8011-63-0;36.0;N minéral;;Non
2016;04000;9900282;cuivre de l'oxychlorure de cuivre;1332-40-7;0.3003;T, T+, CMR;;Non
2016;04100;2000044;fluazifop-p-butyl;79241-46-6;1.25;T, T+, CMR;;Non
2016;04100;2000071;2,4-d;94-75-7;0.6125;N Organique;;Non
2016;04100;2000071;dicamba;1918-00-9;0.0875;N Organique;;Non
2016;04100;2000071;sulfate de fer (sulfate ferreux heptahydrate);7782-63-0;23.45875;Autre;;Non
2016;04100;2000125;cuivre du sulfate de cuivre;8011-63-0;0.98;N minéral;;Non
2016;04100;2000299;clomazone;81777-89-1;0.36;N Organique;;Non
2016;04100;2000306;glyphosate;1071-83-6;1.08;N Organique;;Non
2016;04100;2000327;carfentrazone ethyl;128639-02-1;3.0;N Organique;;Non
2016;04100;2000536;1-dodecanol;112-53-8;5.79564;N Organique;;Non
2016;04100;2000536;1-tetradecanol;112-72-1;1.34474;N Organique;;Non
2016;04100;2000536;e8,e10-dodecadiene-1-ol;33956-49-9;9.92456;N Organique;;Non
2016;04100;2010023;deltamethrine;52918-63-5;0.78;T, T+, CMR;;Non
2016;04100;2010030;mepiquat-chlorure;24307-26-4;6.0;N Organique;;Non
2016;04100;2010030;prohexadione-calcium;127277-53-6;1.0;N Organique;;Non
2016;04100;2010035;2,4-mcpa;94-74-6;0.92;N Organique;;Non
2016;04100;2010035;dichlorprop-p;15165-67-0;0.46;Autre;;Non
2016;04100;2010035;mecoprop-p (mcpp-p);16484-77-8;0.46;N Organique;;Non
2016;04100;2010130;cuivre de l'oxyde cuivreux;1317-39-1;75.0;N minéral;;Non
2016;04100;2010239;florasulame;145701-23-1;0.03;N Organique;;Non
2016;04100;2010239;fluroxypyr;69377-81-7;3.0;N Organique;;Non
2016;04100;2010280;metconazole;125116-23-6;3.6;T, T+, CMR;;Non
2016;04100;2010410;soufre pour pulverisation (micronise);7704-34-9;10.8;Autre;;Non
2016;04100;2010415;glyphosate;1071-83-6;9.0;N Organique;;Non
2016;04100;2010493;glyphosate;1071-83-6;0.36;N Organique;;Non
2016;04100;2010509;cuivre du sulfate de cuivre;8011-63-0;1.84;N minéral;;Non
2016;04100;2010512;pyrimethanil;53112-28-0;0.024;N Organique;;Non
2016;04100;2010513;bacillus thuringiensis serotype 3a 3b;68038-71-1;;Autre;;Non
2016;04100;2010531;benoxacor;98730-04-2;0.225;Autre;;Non
2016;04100;2010531;s-metolachlore;87392-12-9;4.575;N Organique;;Non
2016;04100;2010612;glyphosate;1071-83-6;100.8;N Organique;;Non
2016;04100;2020003;phosphate ferrique;10045-86-0;0.00792;Autre;;Non
2016;04100;2020065;metribuzine;21087-64-9;0.014;N Organique;;Non
2016;04100;2020241;bacillus thuringiensis serotype h 7;68038-71-1;;Autre;;Non
2016;04100;2030011;carfentrazone ethyl;128639-02-1;1.2;N Organique;;Non
2016;04100;2030125;deltamethrine;52918-63-5;0.0675;T, T+, CMR;;Non
2016;04100;2030175;bacillus thuringiensis serotype 3a 3b;68038-71-1;;Autre;;Non
2016;04100;2030273;lambda-cyhalothrine;91465-08-6;0.00975;T, T+, CMR;;Non
2016;04100;2030273;pyrimicarbe;23103-98-2;0.195;T, T+, CMR;;Non
2016;04100;2030332;2,4-d;94-75-7;1.62;N Organique;;Non
2016;04100;2030332;dichlorprop-p;15165-67-0;0.81;Autre;;Non
2016;04100;2030404;pendimethaline;40487-42-1;4.0;N Organique;;Non
2016;04100;2040195;myclobutanil;88671-89-0;0.405;T, T+, CMR;;Non
2016;04100;2050046;flonicamide;158062-67-0;10.25;Autre;;Non
2016;04100;2050076;boscalid;188425-85-6;25.0;N Organique;;Non
2016;04100;2050145;diflufenicanil;83164-33-4;0.1;N Organique;;Non
2016;04100;2050145;glyphosate;1071-83-6;0.625;N Organique;;Non
2016;04100;2050146;diflufenicanil;83164-33-4;0.015;N Organique;;Non
2016;04100;2050146;glyphosate;1071-83-6;0.09375;N Organique;;Non
2016;04100;2060002;difenoconazole;119446-68-3;2.5;N Organique;;Non
2016;04100;2060045;huile vegetale;;0.84;Autre;;Non
2016;04100;2060045;resines (colophane);8050-09-7;8.16;Autre;;Non
2016;04100;2060050;metrafenone;220899-03-6;0.5;N Organique;;Non
2016;04100;2060084;boscalid;188425-85-6;4.005;N Organique;;Non
2016;04100;2060084;pyraclostrobine;175013-18-0;1.005;T, T+, CMR;;Non
2016;04100;2060098;spinosad;168316-95-8;0.24;N Organique;;Non
2016;04100;2060130;spinosad;168316-95-8;0.00096;N Organique;;Non
2016;04100;2060131;2,4-d;94-75-7;0.465;N Organique;;Non
2016;04100;2060131;triclopyr;55335-06-3;0.518;N Organique;;Non
2016;04100;2060133;thiaclopride;111988-49-9;6.24;T, T+, CMR;;Non
2016;04100;2060134;captane;133-06-2;296.0;T, T+, CMR;;Non
2016;04100;2060194;tefluthrine;79538-32-2;0.72;T, T+, CMR;;Non
2016;04100;2070107;fosetyl;15845-66-6;4.03;Autre;;Non
2016;04100;2070107;propamocarbe;25606-41-1;6.89;Autre;;Non
2016;04100;2080018;acetamipride;135410-20-7;0.035;N Organique;;Non
2016;04100;2080025;butoxyde de piperonyle;51-03-6;8.55;Autre;;Non
2016;04100;2080025;cypermethrine;52315-07-8;3.0;N Organique;;Non
2016;04100;2080054;acetamipride;135410-20-7;0.000405;N Organique;;Non
2016;04100;2080070;boscalid;188425-85-6;20.16;N Organique;;Non
2016;04100;2080070;pyraclostrobine;175013-18-0;10.24;T, T+, CMR;;Non
2016;04100;2080101;acetamipride;135410-20-7;1.4;N Organique;;Non
2016;04100;2080112;thirame;137-26-8;0.0432;N Organique;;Non
2016;04100;2080124;metsulfuron-methyl;74223-64-6;0.048;N Organique;;Non
2016;04100;2080129;meptyldinocap;131-72-6;0.7;N Organique;;Non
2016;04100;2080136;pyridate;55512-33-9;0.45;N Organique;;Non
2016;04100;2090016;imazamox;114311-32-9;0.334;N Organique;;Non
2016;04100;2090016;pendimethaline;40487-42-1;5.0;N Organique;;Non
2016;04100;2090019;6-benzyladenine;1214-39-7;10.7;T, T+, CMR;;Non
2016;04100;2090024;sulcotrione;99105-77-8;1.5;T, T+, CMR;;Non
2016;04100;2090028;metamitrone;41394-05-2;14.0;N Organique;;Non
2016;04100;2090041;cloquintocet-mexyl;99607-70-2;0.2625;Autre;;Non
2016;04100;2090041;pyroxsulame;422556-08-9;0.2625;T, T+, CMR;;Non
2016;04100;2090044;glyphosate;1071-83-6;0.11355;N Organique;;Non
2016;04100;2090050;cypermethrine;52315-07-8;8.064;N Organique;;Non
2016;04100;2090052;tribenuron-methyle;101200-48-0;6.265;N Organique;;Non
2016;04100;2090060;deltamethrine;52918-63-5;0.26;T, T+, CMR;;Non
2016;04100;2090060;thiaclopride;111988-49-9;2.6;T, T+, CMR;;Non
2016;04100;2090091;thiamethoxam;153719-23-4;5.5;N Organique;;Non
2016;04100;2090094;thiophanate-methyl;23564-05-8;3.52704;T, T+, CMR;;Non
2016;04100;2090115;glyphosate;1071-83-6;7.2;N Organique;;Non
2016;04100;2090116;glyphosate;1071-83-6;3.6;N Organique;;Non
2016;04100;2090119;cuivre du sulfate tribasique;12527-76-3;7.6;N minéral;;Non
2016;04100;2090127;huile essentielle d'orange douce;8028-48-6;0.6;N Organique;;Non
2016;04100;2090136;fluopicolide;239110-15-7;0.625;N Organique;;Non
2016;04100;2090136;propamocarbe;25606-41-1;6.25;Autre;;Non
2016;04100;2090160;glyphosate;1071-83-6;36.0;N Organique;;Non
2016;04100;2090164;glyphosate;1071-83-6;3.24;N Organique;;Non
2016;04100;2090171;dimoxystrobine;149961-52-4;7.98;T, T+, CMR;;Non
2016;04100;2090171;epoxiconazole;133855-98-8;3.0;T, T+, CMR;;Non
2016;04100;2090178;tebuconazole;107534-96-3;0.000656;T, T+, CMR;;Non
2016;04100;2090178;trifloxystrobine;141517-21-7;0.000656;N Organique;;Non
2016;04100;2100001;glyphosate;1071-83-6;69.165;N Organique;;Non
2016;04100;2100001;pyraflufen-ethyl;129630-19-9;0.45315;N Organique;;Non
2016;04100;2100009;thifensulfuron-methyle;79277-27-3;0.6327;N Organique;;Non
2016;04100;2100009;tribenuron-methyle;101200-48-0;0.3173;N Organique;;Non
2016;04100;2100030;phosphate ferrique;10045-86-0;5.94;Autre;;Non
2016;04100;2100036;e8,e10-dodecadiene-1-ol;33956-49-9;7.016;N Organique;;Non
2016;04100;2100038;kaolin;1332-58-7;25.0;Autre;;Non
2016;04100;2100071;glyphosate;1071-83-6;43.2;N Organique;;Non
2016;04100;2100108;prothioconazole;178928-70-6;1.25;T, T+, CMR;;Non
2016;04100;2100108;tebuconazole;107534-96-3;1.25;T, T+, CMR;;Non
2016;04100;2100121;chlorantraniliprole;500008-45-7;6.04;N Organique;;Non
2016;04100;2100122;chlorantraniliprole;500008-45-7;0.105;N Organique;;Non
2016;04100;2100138;cloquintocet-mexyl;99607-70-2;0.0625;Autre;;Non
2016;04100;2100138;pinoxaden;243973-20-8;0.25;T, T+, CMR;;Non
2016;04100;2100154;chlorpyriphos-ethyl;2921-88-2;10.5;T, T+, CMR;;Non
2016;04100;2100154;cypermethrine;52315-07-8;1.05;N Organique;;Non
2016;04100;2100165;acetamipride;135410-20-7;0.01485;N Organique;;Non
2016;04100;2100165;triticonazole;131983-72-7;0.04455;N Organique;;Non
2016;04100;2100183;acequinocyl;57960-19-7;1.64;T, T+, CMR;;Non
2016;04100;2100231;emamectine benzoate;155569-91-8;2.2515;T, T+, CMR;;Non
2016;04100;2100235;fenoxaprop-p-ethyl;71283-80-2;0.64;N Organique;;Non
2016;04100;2100235;iodosulfuron-methyl-sodium;144550-36-7;0.08;N Organique;;Non
2016;04100;2100235;mefenpyr-diethyl;135590-91-9;0.24;Autre;;Non
2016;04100;2110009;huile de poisson;;1.6867;Autre;;Non
2016;04100;2110018;difenoconazole;119446-68-3;0.517;N Organique;;Non
2016;04100;2110018;fludioxonil;131341-86-1;0.517;N Organique;;Non
2016;04100;2110040;bacillus subtilis;68038-70-0;0.04701;Autre;;Non
2016;04100;2110063;clopyralid;1702-17-6;0.72;Autre;;Non
2016;04100;2110086;spirotetramat;203313-25-1;6.0;T, T+, CMR;;Non
2016;04100;2110102;difenoconazole;119446-68-3;0.29625;N Organique;;Non
2016;04100;2110102;fludioxonil;131341-86-1;0.29625;N Organique;;Non
2016;04100;2110102;sedaxane;874967-67-6;0.5925;N Organique;;Non
2016;04100;2110141;dimethomorphe;110488-70-5;2.88;N Organique;;Non
2016;04100;2110141;pyraclostrobine;175013-18-0;1.6;T, T+, CMR;;Non
2016;04100;2110147;fludioxonil;131341-86-1;36.5;N Organique;;Non
2016;04100;2110149;huile de colza;8002-13-9;0.0676;Autre;;Non
2016;04100;2110150;huile de colza;8002-13-9;2.8749;Autre;;Non
2016;04100;2110159;triticonazole;131983-72-7;0.007;N Organique;;Non
2016;04100;2110178;bixafen;581809-46-3;0.75;N Organique;;Non
2016;04100;2110178;prothioconazole;178928-70-6;1.5;T, T+, CMR;;Non
2016;04100;2110180;cuivre de l'oxyde cuivreux;1317-39-1;0.45;N minéral;;Non
2016;04100;2110200;ethephon;16672-87-0;9.6;T, T+, CMR;;Non
2016;04100;2120008;glyphosate;1071-83-6;2.16;N Organique;;Non
2016;04100;2120018;glyphosate;1071-83-6;2.304;N Organique;;Non
2016;04100;2120022;acetamipride;135410-20-7;4.2;N Organique;;Non
2016;04100;2120034;glyphosate;1071-83-6;96.0;N Organique;;Non
2016;04100;2120049;clodinafop-propargyl;105512-06-9;0.72;N Organique;;Non
2016;04100;2120049;cloquintocet-mexyl;99607-70-2;0.18;Autre;;Non
2016;04100;2120081;virus de la granulose;;;Autre;;Non
2016;04100;2120086;chlorpyriphos-methyl;5598-13-0;1.125;N Organique;;Non
2016;04100;2120129;lambda-cyhalothrine;91465-08-6;0.0003;T, T+, CMR;;Non
2016;04100;2120133;fluroxypyr;69377-81-7;0.0376;N Organique;;Non
2016;04100;2120133;triclopyr;55335-06-3;0.1128;N Organique;;Non
2016;04100;2120143;glyphosate;1071-83-6;86.4;N Organique;;Non
2016;04100;2120157;acide pelargonique;112-05-0;0.46716;Autre;;Non
2016;04100;2120157;glyphosate;1071-83-6;0.16488;N Organique;;Non
2016;04100;2120159;thirame;137-26-8;0.182112;N Organique;;Non
2016;04100;2120200;abamectine;71751-41-2;0.216;T, T+, CMR;;Non
2016;04100;2130038;tau-fluvalinate;102851-06-9;3.6;N Organique;;Non
2016;04100;2130067;cyflufenamid;180409-60-3;2.8;N Organique;;Non
2016;04100;2130068;diflufenicanil;83164-33-4;0.5;N Organique;;Non
2016;04100;2130071;6-benzyladenine;1214-39-7;0.7;T, T+, CMR;;Non
2016;04100;2130075;metaldehyde;108-62-3;22.8;Autre;;Non
2016;04100;2130079;cyflufenamid;180409-60-3;0.1;N Organique;;Non
2016;04100;2130081;metaldehyde;108-62-3;1.6;Autre;;Non
2016;04100;2130083;lambda-cyhalothrine;91465-08-6;0.8;T, T+, CMR;;Non
2016;04100;2130093;diflufenicanil;83164-33-4;0.000576;N Organique;;Non
2016;04100;2130093;glyphosate;1071-83-6;0.0036;N Organique;;Non
2016;04100;2130152;fluopyram;658066-35-4;2.0;T, T+, CMR;;Non
2016;04100;2130152;trifloxystrobine;141517-21-7;2.0;N Organique;;Non
2016;04100;2130176;lambda-cyhalothrine;91465-08-6;0.4;T, T+, CMR;;Non
2016;04100;2130212;phosmet;732-11-6;5.0;N Organique;;Non
2016;04100;2130240;fosetyl-aluminium;39148-24-8;1.2;Autre;;Non
2016;04100;2130251;lambda-cyhalothrine;91465-08-6;1.1;T, T+, CMR;;Non
2016;04100;2130272;e8,e10-dodecadiene-1-ol;33956-49-9;0.5175;N Organique;;Non
2016;04100;2140001;acide gibberellique;77-06-5;0.848;Autre;;Non
2016;04100;2140039;imidaclopride;138261-41-3;12.4075;N Organique;;Non
2016;04100;2140039;prothioconazole;178928-70-6;1.7725;T, T+, CMR;;Non
2016;04100;2140084;polysulfure de calcium;1344-81-6;29.232;N Organique;;Non
2016;04100;2140085;abamectine;71751-41-2;0.144;T, T+, CMR;;Non
2016;04100;2140121;acide pelargonique;112-05-0;1.297241;Autre;;Non
2016;04100;2140134;soufre triture ventile;7704-34-9;10.7365;Autre;;Non
2016;04100;2140155;6-benzyladenine;1214-39-7;0.6;T, T+, CMR;;Non
2016;04100;2140167;acide decanoique;334-48-5;0.01188;Autre;;Non
2016;04100;2140167;acide octanoique;124-07-2;0.01782;Autre;;Non
2016;04100;2140193;sulfate de fer (sulfate ferreux heptahydrate);7782-63-0;0.187;Autre;;Non
2016;04100;2140207;clodinafop-propargyl;105512-06-9;1.0;N Organique;;Non
2016;04100;2140207;cloquintocet-mexyl;99607-70-2;0.25;Autre;;Non
2016;04100;2140219;fosetyl-aluminium;39148-24-8;24.0;Autre;;Non
2016;04100;2140252;phosphate ferrique;10045-86-0;0.165;Autre;;Non
2016;04100;2150002;metamitrone;41394-05-2;3.75;N Organique;;Non
