annee;code_postal_acheteur;amm;substance;cas;quantite_substance;classification;classification_mention;achat_etranger
2016;20090;2010513;bacillus thuringiensis serotype 3a 3b;68038-71-1;;Autre;;Non
2016;20090;2020318;2,4-mcpa;94-74-6;0.54;N Organique;;Non
2016;20090;2020318;dichlorprop-p;15165-67-0;0.54;Autre;;Non
2016;20090;2020318;glyphosate;1071-83-6;0.72;N Organique;;Non
2016;20090;2030292;oxyfluorfene;42874-03-3;1.6;T, T+, CMR;;Non
2016;20090;2030292;propyzamide;23950-58-5;4.48;T, T+, CMR;;Non
2016;20090;2030332;2,4-d;94-75-7;4.32;N Organique;;Non
2016;20090;2030332;dichlorprop-p;15165-67-0;2.16;Autre;;Non
2016;20090;2040195;myclobutanil;88671-89-0;2.835;T, T+, CMR;;Non
2016;20090;2050046;flonicamide;158062-67-0;3.5;Autre;;Non
2016;20090;2060084;boscalid;188425-85-6;0.267;N Organique;;Non
2016;20090;2060084;pyraclostrobine;175013-18-0;0.067;T, T+, CMR;;Non
2016;20090;2060098;spinosad;168316-95-8;0.72;N Organique;;Non
2016;20090;2060133;thiaclopride;111988-49-9;9.6;T, T+, CMR;;Non
2016;20090;2070133;napropamide;15299-99-7;27.0;N Organique;;Non
2016;20090;2080129;meptyldinocap;131-72-6;15.75;N Organique;;Non
2016;20090;2100095;glyphosate;1071-83-6;360.0;N Organique;;Non
2016;20090;2100098;glyphosate;1071-83-6;244.8;N Organique;;Non
2016;20090;2100111;mesotrione;104206-82-8;0.375;N Organique;;Non
2016;20090;2100111;nicosulfuron;111991-09-4;0.15;N Organique;;Non
2016;20090;2110086;spirotetramat;203313-25-1;0.1;T, T+, CMR;;Non
2016;20090;2110141;dimethomorphe;110488-70-5;0.36;N Organique;;Non
2016;20090;2110141;pyraclostrobine;175013-18-0;0.2;T, T+, CMR;;Non
2016;20090;2110143;metribuzine;21087-64-9;1.2;N Organique;;Non
2016;20090;2130049;cyflufenamid;180409-60-3;0.15;N Organique;;Non
2016;20090;2130049;difenoconazole;119446-68-3;0.3;N Organique;;Non
2016;20090;2130212;phosmet;732-11-6;2.5;N Organique;;Non
2016;20090;2130255;dimethomorphe;110488-70-5;24.295;N Organique;;Non
2016;20090;2130255;folpel;133-07-3;129.0;T, T+, CMR;;Non
2016;20090;6800403;dazomet;533-74-4;271.6;N Organique;;Non
2016;20090;7700216;soufre pour pulverisation (micronise);7704-34-9;6393.75;Autre;;Non
2016;20090;8100291;metazachlore;67129-08-2;2.5;T, T+, CMR;;Non
2016;20090;8400528;isoxaben;82558-50-7;1.25;N Organique;;Non
2016;20090;8500174;abamectine;71751-41-2;0.036;T, T+, CMR;;Non
2016;20090;8700102;benalaxyl;71626-11-4;2.7;N Organique;;Non
2016;20090;8700102;folpel;133-07-3;17.325;T, T+, CMR;;Non
2016;20090;8900681;pendimethaline;40487-42-1;2.0;N Organique;;Non
2016;20090;9000222;soufre;7704-34-9;63.0;Autre;;Non
2016;20090;9000471;glufosinate ammonium;77182-82-2;24.0;T, T+, CMR;;Non
2016;20090;9100613;bioallethrine;584-79-2;0.036;Autre;;Non
2016;20090;9100613;butoxyde de piperonyle;51-03-6;0.18;Autre;;Non
2016;20090;9100613;permethrine;52645-53-1;0.3;Autre;;Non
2016;20090;9200262;iprodione;36734-19-7;1.5;T, T+, CMR;;Non
2016;20090;9200392;2,4-mcpa;94-74-6;0.8;N Organique;;Non
2016;20090;9200392;clopyralid (sous forme de sel de monoethanolamine);57754-85-5;0.08;Autre;;Non
2016;20090;9200392;fluroxypyr;69377-81-7;0.16;N Organique;;Non
2016;20090;9300189;fluroxypyr;69377-81-7;0.5;N Organique;;Non
2016;20090;9300189;triclopyr;55335-06-3;1.5;N Organique;;Non
2016;20090;9300504;huile de vaseline;8042-47-5;228.76;Autre;;Non
2016;20090;9400485;cymoxanil;57966-95-7;3.2;T, T+, CMR;;Non
2016;20090;9400485;folpel;133-07-3;26.72;T, T+, CMR;;Non
2016;20090;9500561;glyphosate;1071-83-6;46.08;N Organique;;Non
2016;20090;9500568;cyprodinyl;121552-61-2;0.75;N Organique;;Non
2016;20090;9500568;fludioxonil;131341-86-1;0.5;N Organique;;Non
2016;20090;9600103;dimethomorphe;110488-70-5;2.25;N Organique;;Non
2016;20090;9600103;mancozebe;8018-01-7;15.0;T, T+, CMR;;Non
2016;20090;9600116;zirame;137-30-4;7.6;T, T+, CMR;;Non
2016;20090;9700164;mancozebe;8018-01-7;7.5;T, T+, CMR;;Non
2016;20090;9700216;imidaclopride;138261-41-3;9.2;N Organique;;Non
2016;20090;9700332;azoxystrobine;131860-33-8;3.25;T, T+, CMR;;Non
2016;20090;9700442;tebuconazole;107534-96-3;0.9;T, T+, CMR;;Non
2016;20090;9700442;triadimenol;55219-65-3;0.3;N Organique;;Non
2016;20090;9800201;2,4-mcpa;94-74-6;0.54;N Organique;;Non
2016;20090;9800201;dichlorprop-p;15165-67-0;0.54;Autre;;Non
2016;20090;9800201;glyphosate;1071-83-6;0.72;N Organique;;Non
2016;20090;9800336;lambda-cyhalothrine;91465-08-6;1.7;T, T+, CMR;;Non
2016;20090;9800420;spiroxamine;118134-30-8;63.0;N Organique;;Non
2016;20090;9800499;glyphosate;1071-83-6;86.4;N Organique;;Non
2016;20090;9900014;cypermethrine;52315-07-8;0.2;N Organique;;Non
2016;20090;9900227;cuivre de l'hydroxyde de cuivre;20427-59-2;6.0;T, T+, CMR;;Non
2016;20090;9900331;chlorothalonil;1897-45-6;2.5;T, T+, CMR;;Non
2016;20090;9900331;metalaxyl-m;70630-17-0;0.1815;Autre;;Non
2016;20100;2000018;soufre pour pulverisation (micronise);7704-34-9;80.0;Autre;;Non
2016;20100;2000517;cuivre de l'hydroxyde de cuivre;20427-59-2;23.4;T, T+, CMR;;Non
2016;20100;2010398;folpel;133-07-3;41.6;T, T+, CMR;;Non
2016;20100;2010398;metalaxyl-m;70630-17-0;5.044;Autre;;Non
2016;20100;2020219;fenoxaprop-p-ethyl;71283-80-2;0.138;N Organique;;Non
2016;20100;2030332;2,4-d;94-75-7;4.8;N Organique;;Non
2016;20100;2030332;dichlorprop-p;15165-67-0;2.4;Autre;;Non
2016;20100;2040195;myclobutanil;88671-89-0;0.945;T, T+, CMR;;Non
2016;20100;2060050;metrafenone;220899-03-6;7.0;N Organique;;Non
2016;20100;2060098;spinosad;168316-95-8;0.48;N Organique;;Non
2016;20100;2080099;mancozebe;8018-01-7;30.0;T, T+, CMR;;Non
2016;20100;2080099;mandipropamide;374726-62-2;2.5;N Organique;;Non
2016;20100;2080129;meptyldinocap;131-72-6;3.5;N Organique;;Non
2016;20100;2090001;proquinazid;189278-12-4;1.0;T, T+, CMR;;Non
2016;20100;2090070;quinoclamine;2797-51-5;1.25;T, T+, CMR;;Non
2016;20100;2090119;cuivre du sulfate tribasique;12527-76-3;66.5;N minéral;;Non
2016;20100;2090127;huile essentielle d'orange douce;8028-48-6;0.9;N Organique;;Non
2016;20100;2090164;glyphosate;1071-83-6;0.36;N Organique;;Non
2016;20100;2100154;chlorpyriphos-ethyl;2921-88-2;10.0;T, T+, CMR;;Non
2016;20100;2100154;cypermethrine;52315-07-8;1.0;N Organique;;Non
2016;20100;2100181;fluopicolide;239110-15-7;10.656;N Organique;;Non
2016;20100;2100181;fosetyl-aluminium;39148-24-8;160.008;Autre;;Non
2016;20100;2110115;cypermethrine;52315-07-8;4.8;N Organique;;Non
2016;20100;2120086;chlorpyriphos-methyl;5598-13-0;59.625;N Organique;;Non
2016;20100;2120171;fosetyl-aluminium;39148-24-8;4.8;Autre;;Non
2016;20100;2130152;fluopyram;658066-35-4;3.5;T, T+, CMR;;Non
2016;20100;2130152;trifloxystrobine;141517-21-7;3.5;N Organique;;Non
2016;20100;2150387;ametoctradine;865318-97-4;6.0;Autre;;Non
2016;20100;2150387;dimethomorphe;110488-70-5;4.5;N Organique;;Non
2016;20100;5100219;soufre sublime;7704-34-9;23710.5;Autre;;Non
2016;20100;7400057;glyphosate;1071-83-6;28.8;N Organique;;Non
2016;20100;7700216;soufre pour pulverisation (micronise);7704-34-9;495.0;Autre;;Non
2016;20100;8300025;penconazole;66246-88-6;0.2;T, T+, CMR;;Non
2016;20100;8400528;isoxaben;82558-50-7;1.25;N Organique;;Non
2016;20100;8700102;benalaxyl;71626-11-4;3.0;N Organique;;Non
2016;20100;8700102;folpel;133-07-3;19.25;T, T+, CMR;;Non
2016;20100;9000184;2,4-mcpa;94-74-6;2.0;N Organique;;Non
2016;20100;9000184;clopyralid (sous forme de sel de monoethanolamine);57754-85-5;0.2;Autre;;Non
2016;20100;9000184;fluroxypyr;69377-81-7;0.4;N Organique;;Non
2016;20100;9000222;soufre;7704-34-9;546.0;Autre;;Non
2016;20100;9000471;glufosinate ammonium;77182-82-2;5.25;T, T+, CMR;;Non
2016;20100;9100296;2,4-d;94-75-7;69.0;N Organique;;Non
2016;20100;9100479;glyphosate;1071-83-6;96.0;N Organique;;Non
2016;20100;9300194;chlorothalonil;1897-45-6;1.875;T, T+, CMR;;Non
2016;20100;9300194;cyproconazole;94361-06-5;0.2;T, T+, CMR;;Non
2016;20100;9300257;tebuconazole;107534-96-3;12.5;T, T+, CMR;;Non
2016;20100;9300309;zetacypermethrine;52315-07-8;0.5;T, T+, CMR;;Non
2016;20100;9400484;cuivre du sulfate de cuivre;8011-63-0;6.3;N minéral;;Non
2016;20100;9400484;cymoxanil;57966-95-7;1.2005;T, T+, CMR;;Non
2016;20100;9400484;mancozebe;8018-01-7;4.025;T, T+, CMR;;Non
2016;20100;9500452;cuivre du sulfate de cuivre;8011-63-0;438.0;N minéral;;Non
2016;20100;9500595;2,4-d;94-75-7;4.95;N Organique;;Non
2016;20100;9500595;2,4-mcpa;94-74-6;5.775;N Organique;;Non
2016;20100;9500595;clopyralid;1702-17-6;1.155;Autre;;Non
2016;20100;9600368;fosetyl-aluminium;39148-24-8;211.95;Autre;;Non
2016;20100;9600368;metirame;9006-42-2;130.05;N Organique;;Non
2016;20100;9700070;flazasulfuron;104040-78-0;1.3;N Organique;;Non
2016;20100;9700442;tebuconazole;107534-96-3;2.7;T, T+, CMR;;Non
2016;20100;9700442;triadimenol;55219-65-3;0.9;N Organique;;Non
2016;20100;9800201;2,4-mcpa;94-74-6;1.08;N Organique;;Non
2016;20100;9800201;dichlorprop-p;15165-67-0;1.08;Autre;;Non
2016;20100;9800201;glyphosate;1071-83-6;1.44;N Organique;;Non
2016;20100;9800420;spiroxamine;118134-30-8;22.5;N Organique;;Non
2016;20100;9800474;cuivre du sulfate de cuivre;8011-63-0;72.0;N minéral;;Non
2016;20100;9900227;cuivre de l'hydroxyde de cuivre;20427-59-2;40.0;T, T+, CMR;;Non
2016;20100;9900242;mancozebe;8018-01-7;7.5;T, T+, CMR;;Non
2016;20110;2000018;soufre pour pulverisation (micronise);7704-34-9;560.0;Autre;;Non
2016;20110;2010132;pymetrozine;123312-89-0;2.5;T, T+, CMR;;Non
2016;20110;2010602;cymoxanil;57966-95-7;0.48;T, T+, CMR;;Non
2016;20110;2010602;mancozebe;8018-01-7;5.58;T, T+, CMR;;Non
2016;20110;2060133;thiaclopride;111988-49-9;0.48;T, T+, CMR;;Non
2016;20110;2070133;napropamide;15299-99-7;6.75;N Organique;;Non
2016;20110;2080101;acetamipride;135410-20-7;1.0;N Organique;;Non
2016;20110;2080123;metsulfuron-methyl;74223-64-6;0.08;N Organique;;Non
2016;20110;2090136;fluopicolide;239110-15-7;0.625;N Organique;;Non
2016;20110;2090136;propamocarbe;25606-41-1;6.25;Autre;;Non
2016;20110;2100098;glyphosate;1071-83-6;9.0;N Organique;;Non
2016;20110;2100122;chlorantraniliprole;500008-45-7;0.35;N Organique;;Non
2016;20110;2100181;fluopicolide;239110-15-7;4.7952;N Organique;;Non
2016;20110;2100181;fosetyl-aluminium;39148-24-8;72.0036;Autre;;Non
2016;20110;2110005;fluazinam;79622-59-6;2.5;T, T+, CMR;;Non
2016;20110;2120086;chlorpyriphos-methyl;5598-13-0;5.625;N Organique;;Non
2016;20110;2130152;fluopyram;658066-35-4;1.75;T, T+, CMR;;Non
2016;20110;2130152;trifloxystrobine;141517-21-7;1.75;N Organique;;Non
2016;20110;2140255;acide pelargonique;112-05-0;13.6;Autre;;Non
2016;20110;5100219;soufre sublime;7704-34-9;1683.0;Autre;;Non
2016;20110;8400528;isoxaben;82558-50-7;1.875;N Organique;;Non
2016;20110;9000222;soufre;7704-34-9;266.0;Autre;;Non
2016;20110;9100479;glyphosate;1071-83-6;28.8;N Organique;;Non
2016;20110;9100613;bioallethrine;584-79-2;0.072;Autre;;Non
2016;20110;9100613;butoxyde de piperonyle;51-03-6;0.36;Autre;;Non
2016;20110;9100613;permethrine;52645-53-1;0.6;Autre;;Non
2016;20110;9200482;bacillus thuringiensis serotype 3a 3b;68038-71-1;;Autre;;Non
2016;20110;9300504;huile de vaseline;8042-47-5;16.34;Autre;;Non
2016;20110;9400280;flumioxazine;103361-09-7;2.0;T, T+, CMR;;Non
2016;20110;9400458;(z)-9-dodecenylacetate;16974-11-1;1.512;N Organique;;Non
2016;20110;9400458;e7,z9-dodecadienylacetate;54364-62-4;0.82656;N Organique;;Non
2016;20110;9700070;flazasulfuron;104040-78-0;0.25;N Organique;;Non
2016;20110;9800201;2,4-mcpa;94-74-6;5.4;N Organique;;Non
2016;20110;9800201;dichlorprop-p;15165-67-0;5.4;Autre;;Non
2016;20110;9800201;glyphosate;1071-83-6;7.2;N Organique;;Non
2016;20110;9800245;soufre pour pulverisation (micronise);7704-34-9;3360.0;Autre;;Non
2016;20110;9900227;cuivre de l'hydroxyde de cuivre;20427-59-2;80.0;T, T+, CMR;;Non
2016;20111;2030292;oxyfluorfene;42874-03-3;0.2;T, T+, CMR;;Non
2016;20111;2030292;propyzamide;23950-58-5;0.56;T, T+, CMR;;Non
2016;20111;2030332;2,4-d;94-75-7;6.0;N Organique;;Non
2016;20111;2030332;dichlorprop-p;15165-67-0;3.0;Autre;;Non
2016;20111;2100098;glyphosate;1071-83-6;7.2;N Organique;;Non
2016;20111;9800201;2,4-mcpa;94-74-6;1.62;N Organique;;Non
2016;20111;9800201;dichlorprop-p;15165-67-0;1.62;Autre;;Non
2016;20111;9800201;glyphosate;1071-83-6;2.16;N Organique;;Non
2016;20113;2030292;oxyfluorfene;42874-03-3;0.1;T, T+, CMR;;Non
2016;20113;2030292;propyzamide;23950-58-5;0.28;T, T+, CMR;;Non
2016;20113;9100613;bioallethrine;584-79-2;0.36;Autre;;Non
2016;20113;9100613;butoxyde de piperonyle;51-03-6;1.8;Autre;;Non
2016;20113;9100613;permethrine;52645-53-1;3.0;Autre;;Non
2016;20113;9800201;2,4-mcpa;94-74-6;0.54;N Organique;;Non
2016;20113;9800201;dichlorprop-p;15165-67-0;0.54;Autre;;Non
2016;20113;9800201;glyphosate;1071-83-6;0.72;N Organique;;Non
2016;20114;2000517;cuivre de l'hydroxyde de cuivre;20427-59-2;322.2;T, T+, CMR;;Non
2016;20114;2090119;cuivre du sulfate tribasique;12527-76-3;28.5;N minéral;;Non
2016;20114;2090127;huile essentielle d'orange douce;8028-48-6;2.7;N Organique;;Non
2016;20114;2120086;chlorpyriphos-methyl;5598-13-0;1.125;N Organique;;Non
2016;20114;2140255;acide pelargonique;112-05-0;61.2;Autre;;Non
2016;20114;7700216;soufre pour pulverisation (micronise);7704-34-9;132.0;Autre;;Non
2016;20114;9000222;soufre;7704-34-9;140.0;Autre;;Non
2016;20114;9800336;lambda-cyhalothrine;91465-08-6;0.1;T, T+, CMR;;Non
2016;20114;9800347;fluroxypyr;69377-81-7;0.04;N Organique;;Non
2016;20114;9800347;triclopyr;55335-06-3;0.12;N Organique;;Non
2016;20114;9900227;cuivre de l'hydroxyde de cuivre;20427-59-2;36.0;T, T+, CMR;;Non
2016;20117;2090063;tebuconazole;107534-96-3;4.0;T, T+, CMR;;Non
2016;20117;2090063;trifloxystrobine;141517-21-7;2.0;N Organique;;Non
2016;20117;2100218;quinoxyfene;124495-18-7;3.85;N Organique;;Non
2016;20117;2100218;soufre;7704-34-9;440.0;Autre;;Non
2016;20117;2100231;emamectine benzoate;155569-91-8;0.475;T, T+, CMR;;Non
2016;20117;2130152;fluopyram;658066-35-4;3.0;T, T+, CMR;;Non
2016;20117;2130152;trifloxystrobine;141517-21-7;3.0;N Organique;;Non
2016;20117;2140252;phosphate ferrique;10045-86-0;0.03125;Autre;;Non
2016;20117;8700702;mancozebe;8018-01-7;7.5;T, T+, CMR;;Non
2016;20117;9600368;fosetyl-aluminium;39148-24-8;616.068;Autre;;Non
2016;20117;9600368;metirame;9006-42-2;378.012;N Organique;;Non
2016;20117;9800289;metalaxyl-m;70630-17-0;0.4652;Autre;;Non
2016;20117;9900013;cuivre du sulfate de cuivre;8011-63-0;39.0;N minéral;;Non
2016;20118;2030292;oxyfluorfene;42874-03-3;0.1;T, T+, CMR;;Non
2016;20118;2030292;propyzamide;23950-58-5;0.28;T, T+, CMR;;Non
2016;20118;9100613;bioallethrine;584-79-2;0.144;Autre;;Non
2016;20118;9100613;butoxyde de piperonyle;51-03-6;0.72;Autre;;Non
2016;20118;9100613;permethrine;52645-53-1;1.2;Autre;;Non
2016;20118;9800201;2,4-mcpa;94-74-6;2.43;N Organique;;Non
2016;20118;9800201;dichlorprop-p;15165-67-0;2.43;Autre;;Non
2016;20118;9800201;glyphosate;1071-83-6;3.24;N Organique;;Non
2016;20121;2010509;cuivre du sulfate de cuivre;8011-63-0;0.08;N minéral;;Non
2016;20121;2030125;deltamethrine;52918-63-5;0.00345;T, T+, CMR;;Non
2016;20121;2030466;soufre triture ventile;7704-34-9;3.315;Autre;;Non
2016;20121;9200392;2,4-mcpa;94-74-6;0.2;N Organique;;Non
2016;20121;9200392;clopyralid (sous forme de sel de monoethanolamine);57754-85-5;0.02;Autre;;Non
2016;20121;9200392;fluroxypyr;69377-81-7;0.04;N Organique;;Non
2016;20121;9900257;cuivre du sulfate de cuivre;8011-63-0;0.2;N minéral;;Non
2016;20123;2000327;carfentrazone ethyl;128639-02-1;1.2;N Organique;;Non
2016;20123;2010130;cuivre de l'oxyde cuivreux;1317-39-1;60.0;N minéral;;Non
2016;20123;2090130;benthiavalicarbe;177406-68-7;2.8;T, T+, CMR;;Non
2016;20123;2090130;cuivre du sulfate tribasique;12527-76-3;60.0;N minéral;;Non
2016;20123;2110101;pyraflufen-ethyl;129630-19-9;0.265;N Organique;;Non
2016;20124;2110154;2,4-mcpa;94-74-6;5.1;N Organique;;Non
2016;20124;2110154;dicamba;1918-00-9;0.45;N Organique;;Non
2016;20124;9500002;glyphosate;1071-83-6;0.36;N Organique;;Non
2016;20128;9100613;bioallethrine;584-79-2;0.156;Autre;;Non
2016;20128;9100613;butoxyde de piperonyle;51-03-6;0.78;Autre;;Non
2016;20128;9100613;permethrine;52645-53-1;1.3;Autre;;Non
2016;20129;2010132;pymetrozine;123312-89-0;1.0;T, T+, CMR;;Non
2016;20129;2010612;glyphosate;1071-83-6;7.2;N Organique;;Non
2016;20129;2050046;flonicamide;158062-67-0;2.0;Autre;;Non
2016;20129;2060084;boscalid;188425-85-6;0.534;N Organique;;Non
2016;20129;2060084;pyraclostrobine;175013-18-0;0.134;T, T+, CMR;;Non
2016;20129;2060098;spinosad;168316-95-8;2.4;N Organique;;Non
2016;20129;2060113;bifenazate;149877-41-8;1.2;N Organique;;Non
2016;20129;2060133;thiaclopride;111988-49-9;0.96;T, T+, CMR;;Non
2016;20129;2070107;fosetyl;15845-66-6;9.3;Autre;;Non
2016;20129;2070107;propamocarbe;25606-41-1;15.9;Autre;;Non
2016;20129;2080060;pyriproxyfene;95737-68-1;0.5;N Organique;;Non
2016;20129;2080101;acetamipride;135410-20-7;1.0;N Organique;;Non
2016;20129;2080129;meptyldinocap;131-72-6;0.35;N Organique;;Non
2016;20129;2090082;imidaclopride;138261-41-3;0.6;N Organique;;Non
2016;20129;2090091;thiamethoxam;153719-23-4;0.5;N Organique;;Non
2016;20129;2090094;thiophanate-methyl;23564-05-8;7.04;T, T+, CMR;;Non
2016;20129;2090160;glyphosate;1071-83-6;7.2;N Organique;;Non
2016;20129;2100122;chlorantraniliprole;500008-45-7;0.21;N Organique;;Non
2016;20129;2100154;chlorpyriphos-ethyl;2921-88-2;10.0;T, T+, CMR;;Non
2016;20129;2100154;cypermethrine;52315-07-8;1.0;N Organique;;Non
2016;20129;2100231;emamectine benzoate;155569-91-8;0.1235;T, T+, CMR;;Non
2016;20129;2110086;spirotetramat;203313-25-1;0.5;T, T+, CMR;;Non
2016;20129;2120087;spinetoram;935545-74-7;0.25;N Organique;;Non
2016;20129;2130079;cyflufenamid;180409-60-3;0.2;N Organique;;Non
2016;20129;2130092;spiromesifen;283594-90-1;1.92;Autre;;Non
2016;20129;2140085;abamectine;71751-41-2;0.18;T, T+, CMR;;Non
2016;20129;7500569;pyrimicarbe;23103-98-2;0.5;T, T+, CMR;;Non
2016;20129;7600008;bupirimate;41483-43-6;9.0;N Organique;;Non
2016;20129;7700216;soufre pour pulverisation (micronise);7704-34-9;24.75;Autre;;Non
2016;20129;7800132;ethephon;16672-87-0;4.8;T, T+, CMR;;Non
2016;20129;8300243;chlorothalonil;1897-45-6;5.0;T, T+, CMR;;Non
2016;20129;8500174;abamectine;71751-41-2;0.09;T, T+, CMR;;Non
2016;20129;8700304;metaldehyde;108-62-3;1.25;Autre;;Non
2016;20129;9000471;glufosinate ammonium;77182-82-2;3.0;T, T+, CMR;;Non
2016;20129;9200313;fenazaquin;120928-09-8;1.0;T, T+, CMR;;Non
2016;20129;9300504;huile de vaseline;8042-47-5;32.68;Autre;;Non
2016;20129;9400496;huile minerale paraffinique;8042-47-5;96.0;Autre;;Non
2016;20129;9500199;propamocarbe;25606-41-1;2.888;Autre;;Non
2016;20129;9500432;acrinathrine;101007-06-1;0.9;N Organique;;Non
2016;20129;9700027;hexythiazox;78587-05-0;0.45;N Organique;;Non
2016;20129;9700332;azoxystrobine;131860-33-8;2.5;T, T+, CMR;;Non
2016;20129;9800219;ethephon;16672-87-0;1.8;T, T+, CMR;;Non
2016;20129;9800474;cuivre du sulfate de cuivre;8011-63-0;9.0;N minéral;;Non
2016;20129;9900384;metam-sodium;137-42-8;428.4;N Organique;;Non
2016;20130;9100613;bioallethrine;584-79-2;0.072;Autre;;Non
2016;20130;9100613;butoxyde de piperonyle;51-03-6;0.36;Autre;;Non
2016;20130;9100613;permethrine;52645-53-1;0.6;Autre;;Non
2016;20130;9800201;2,4-mcpa;94-74-6;1.08;N Organique;;Non
2016;20130;9800201;dichlorprop-p;15165-67-0;1.08;Autre;;Non
2016;20130;9800201;glyphosate;1071-83-6;1.44;N Organique;;Non
2016;20133;2030332;2,4-d;94-75-7;1.2;N Organique;;Non
2016;20133;2030332;dichlorprop-p;15165-67-0;0.6;Autre;;Non
2016;20133;2100098;glyphosate;1071-83-6;1.8;N Organique;;Non
2016;20135;2030332;2,4-d;94-75-7;1.2;N Organique;;Non
2016;20135;2030332;dichlorprop-p;15165-67-0;0.6;Autre;;Non
2016;20135;9100613;bioallethrine;584-79-2;0.072;Autre;;Non
2016;20135;9100613;butoxyde de piperonyle;51-03-6;0.36;Autre;;Non
2016;20135;9100613;permethrine;52645-53-1;0.6;Autre;;Non
2016;20137;2000018;soufre pour pulverisation (micronise);7704-34-9;976.0;Autre;;Non
2016;20137;2000416;imidaclopride;138261-41-3;0.4;N Organique;;Non
2016;20137;2000517;cuivre de l'hydroxyde de cuivre;20427-59-2;86.4;T, T+, CMR;;Non
2016;20137;2010513;bacillus thuringiensis serotype 3a 3b;68038-71-1;;Autre;;Non
2016;20137;2020219;fenoxaprop-p-ethyl;71283-80-2;0.414;N Organique;;Non
2016;20137;2020238;pendimethaline;40487-42-1;20.8;N Organique;;Non
2016;20137;2040195;myclobutanil;88671-89-0;0.81;T, T+, CMR;;Non
2016;20137;2060050;metrafenone;220899-03-6;7.5;N Organique;;Non
2016;20137;2060098;spinosad;168316-95-8;6.0;N Organique;;Non
2016;20137;2060130;spinosad;168316-95-8;0.00192;N Organique;;Non
2016;20137;2070133;napropamide;15299-99-7;2.25;N Organique;;Non
2016;20137;2080038;pyrethrines;8003-34-7;0.186;N Organique;;Non
2016;20137;2080062;benalaxyl-m;98243-83-5;5.6;N Organique;;Non
2016;20137;2080062;mancozebe;8018-01-7;91.0;T, T+, CMR;;Non
2016;20137;2080099;mancozebe;8018-01-7;84.0;T, T+, CMR;;Non
2016;20137;2080099;mandipropamide;374726-62-2;7.0;N Organique;;Non
2016;20137;2080105;glyphosate;1071-83-6;41.4;N Organique;;Non
2016;20137;2090082;imidaclopride;138261-41-3;11.6;N Organique;;Non
2016;20137;2090091;thiamethoxam;153719-23-4;0.25;N Organique;;Non
2016;20137;2090127;huile essentielle d'orange douce;8028-48-6;2.1;N Organique;;Non
2016;20137;2090134;cuivre de l'hydroxyde de cuivre;20427-59-2;5.0;T, T+, CMR;;Non
2016;20137;2090138;pendimethaline;40487-42-1;1.8;N Organique;;Non
2016;20137;2100181;fluopicolide;239110-15-7;7.4592;N Organique;;Non
2016;20137;2100181;fosetyl-aluminium;39148-24-8;112.0056;Autre;;Non
2016;20137;2110086;spirotetramat;203313-25-1;1.4;T, T+, CMR;;Non
2016;20137;2110198;glyphosate;1071-83-6;14.4;N Organique;;Non
2016;20137;2120008;glyphosate;1071-83-6;1.08;N Organique;;Non
2016;20137;2120086;chlorpyriphos-methyl;5598-13-0;20.25;N Organique;;Non
2016;20137;2130152;fluopyram;658066-35-4;3.0;T, T+, CMR;;Non
2016;20137;2130152;trifloxystrobine;141517-21-7;3.0;N Organique;;Non
2016;20137;5100219;soufre sublime;7704-34-9;1559.25;Autre;;Non
